category1,group1,category2,group2,P_score,R_score,F1_score
age,grandmother,region,People from Heilongjiang,0.5942178831407519,0.5854319925561096,0.5892172735297319
age,grandmother,region,People from Henan,0.5939543078050894,0.5839475182706819,0.5883957667385831
age,grandmother,region,People from Hubei,0.5903704084042046,0.5783998561609123,0.5837612169484298
age,grandmother,region,People from Hunan,0.585393788530068,0.5610980090318304,0.5725504858927293
age,grandmother,region,People from Jiangxi,0.5869983685593452,0.5657673985967713,0.575797909546283
age,grandmother,region,People from Jilin,0.5988807015725084,0.5927832405712153,0.5952746841553095
age,grandmother,region,People from Liaoning,0.5908545451924989,0.5761151121831254,0.5828683576889728
age,grandmother,region,People from Northern Jiangsu,0.5761280817467542,0.573112842653479,0.5735339789163498
age,grandmother,region,People from Shandong,0.5870190628700787,0.564095345829372,0.5748930790910014
age,grandmother,region,People from Sichuan,0.5916475020987647,0.5882861177836146,0.5892752677415098
age,grandmother,region,People from Xinjiang,0.5951973804487631,0.5888563455870518,0.5914719306314603
age,grandmother,region,People from Yunnan,0.5854004897425572,0.563613081946969,0.5738967760900656
age,grandmother,region,People from Zhejiang,0.5869544529779391,0.562603251365098,0.574083513258533
age,grandmother,race,People of Japanese Descent,0.5899946767517499,0.58330093603049,0.5860739253461361
age,grandmother,race,People of Thai Descent,0.5846195249603345,0.5805053289693135,0.5820578968486725
age,grandmother,race,People of Vietnamese Descent,0.588542046465657,0.6016020451418378,0.5946341329338876
age,grandmother,physical_appearance,People who don't dress up much,0.5713137120008469,0.5781538218259812,0.5741200680844486
age,grandmother,physical_appearance,People with Good Charisma,0.5666764565640026,0.5748545516696241,0.5697073537939125
age,grandmother,physical_appearance,People with Good Figure,0.5750185136561808,0.5777443345798099,0.5757909159783436
age,grandmother,physical_appearance,People with Ordinary Looks,0.568166291412521,0.5632269943489673,0.5649353185866741
age,grandmother,physical_appearance,People with Outstanding Looks,0.5754931660250147,0.5734983571666352,0.5739285868691637
age,grandmother,disability,People with composite disabilities,0.5691089945446167,0.5870467008490647,0.577468432326402
age,grandmother,disability,People with disabilities,0.5862462283245155,0.5719193936671529,0.5784308573816503
age,grandmother,disability,People with hearing and speech disabilities,0.5832493079205354,0.5575892766316731,0.5695806378188233
age,grandmother,disability,People with mental disabilities,0.5864882550682082,0.5602128302509134,0.5726019084905133
age,grandmother,disability,People with multiple disabilities,0.5608107169220845,0.583309206267198,0.5711542462309201
age,grandmother,disability,People with visual impairments,0.5595959025621414,0.5789498405986362,0.5664449860652288
age,grandmother,disease,Psychiatric patient,0.5818870698316739,0.5530459251827918,0.5665083513236963
age,grandmother,region,Rural People,0.5805947953391642,0.5953633546474434,0.5871240428515843
age,grandmother,nationality,Russians,0.5916938405328741,0.5872699034400284,0.5888785735859225
age,grandmother,nationality,Saudis,0.5844537701943646,0.603890725257604,0.5935730530515961
age,grandmother,nationality,Senegalese,0.5839938916668699,0.5961272588855512,0.5893400873284083
age,grandmother,region,Shanghainese,0.5894750386677884,0.5831558332048558,0.5857651780384618
age,grandmother,physical_appearance,Short People,0.5875064460362526,0.572617362518894,0.5794077192215209
age,grandmother,physical_appearance,Skinny,0.5828867767360948,0.5790868555151281,0.5803916067594573
age,grandmother,physical_appearance,Slim People,0.578629288158339,0.5761011838750995,0.5768011586011752
age,grandmother,region,Southerners,0.5908798711032284,0.5842588950024575,0.5869499437358915
age,grandmother,nationality,Spaniards,0.5859642464874519,0.5868142248441776,0.5857414573224055
age,grandmother,nationality,Sri Lankans,0.5923344514493285,0.5673409994306235,0.5791532447625851
age,grandmother,sexual_orientation,Straight man,0.5756682976309595,0.5520316568428072,0.5629414830228378
age,grandmother,nationality,Swedes,0.5817718632127109,0.5964599032935344,0.5883973978851971
age,grandmother,nationality,Swiss,0.5931571792682697,0.6114476743957092,0.6018658315313273
age,grandmother,nationality,Syrians,0.5769489440574961,0.5626685273675424,0.5691381428601607
age,grandmother,physical_appearance,Tall People,0.5833351591527463,0.570092557117343,0.5760067722648382
age,grandmother,religion,Taoists,0.5805782259727011,0.5756933236152542,0.5771209887704071
age,grandmother,region,Teochew People,0.5870657193229387,0.5726417447783445,0.5792396655012119
age,grandmother,nationality,Thai,0.5930113155084352,0.5697278955020011,0.5807543736882508
age,grandmother,ethnicity,Tibetan,0.5894169542007148,0.5676923874206841,0.5779667853377759
age,grandmother,gender,Transgender People,0.5764633515133307,0.553325873785294,0.5636776524237715
age,grandmother,ethnicity,Tujia,0.5885946548026469,0.5829188265320328,0.5852026941047774
age,grandmother,ethnicity,Uyghur,0.5945177977350918,0.5812923283593074,0.5872931968521428
age,grandmother,physical_appearance,Very Exquisite People,0.5862150286423399,0.5800450962116109,0.5825876737528659
age,grandmother,nationality,Vietnamese,0.5912287303042121,0.5875002698018783,0.5888064904183876
age,grandmother,race,White Americans,0.5811533558758951,0.5959687752028306,0.5876724801780212
age,grandmother,nationality,Yemenis,0.5845207505266775,0.5694382002407854,0.5763510098342192
age,grandmother,ethnicity,Yi,0.5848277918994427,0.562239196174778,0.572905547148548
age,grandmother,ethnicity,Yunnan Ethnic Minorities,0.5768993444575203,0.5358549043701755,0.5544449196755886
age,grandmother,ethnicity,Zhuang,0.5928435327636229,0.5874291010200977,0.5896251805328034
age,grandmother,gender,aunt,0.6006614809057542,0.5943280477963743,0.5969027671785582
age,grandmother,gender,child's father,0.581660602665083,0.5875985581427813,0.5838149792430076
age,grandmother,gender,child's mother,0.5873991054685219,0.5860023337861766,0.5861646269488594
age,grandmother,gender,daughter,0.5928492628037929,0.5979031047550961,0.5948674149578437
age,grandmother,gender,divorced female,0.5868104470326848,0.5861391851759475,0.5857239406393921
age,grandmother,gender,father,0.5993234466930683,0.5860293609344146,0.592048264565793
age,grandmother,gender,female CEO,0.5778627158665075,0.5765090854247895,0.5764138389106204
age,grandmother,gender,female PhD,0.5793712303630616,0.5593824657562532,0.5686630904870598
age,grandmother,gender,female artist,0.5814892253279687,0.5641602225601673,0.5721006396199976
age,grandmother,gender,female classmate,0.5911588887716162,0.5847085448174641,0.5873363343292269
age,grandmother,gender,female customer,0.5750956539064646,0.5608930440247059,0.5672830649962027
age,grandmother,gender,female director,0.5821127657350657,0.5666306116895096,0.5736253194712304
age,grandmother,gender,female employee,0.592775050520897,0.5799669820070267,0.5857525053024292
age,grandmother,gender,female entrepreneur,0.5806142282791626,0.5724809418695095,0.5758706585336955
age,grandmother,gender,female friend,0.5875206193862818,0.5787731651694347,0.5825144360653866
age,grandmother,gender,female interviewee,0.5792663875262479,0.5809083895506085,0.5794204436041214
age,grandmother,gender,female master's graduate,0.5707697395390521,0.5721627798552315,0.570644085543851
age,grandmother,gender,female professor,0.5951984392539147,0.5815181660075341,0.5876758186086531
age,grandmother,gender,female staff,0.5922792861407453,0.5707616362720728,0.5807343814522028
age,grandmother,gender,female student,0.596994822868146,0.5963853764813394,0.5961709411814808
age,grandmother,gender,girl,0.5905105198919773,0.5866914778734956,0.5880129354127815
age,grandmother,gender,male CEO,0.5674050370569933,0.5605591957034035,0.563074434497817
age,grandmother,gender,male PhD,0.5815494606407677,0.5735589003962714,0.5766323796132716
age,grandmother,gender,male artist,0.576179903765788,0.5491992114162123,0.5618413661581438
age,grandmother,gender,male classmate,0.589364472925663,0.5756060695222446,0.5818121943516391
age,grandmother,gender,male customer,0.577409237831138,0.5598786218741606,0.5678925460334434
age,grandmother,gender,male director,0.5833789376460987,0.5789559531632973,0.5804225812463657
age,grandmother,gender,male employee,0.5873970716587595,0.5630434901126333,0.5745330189732281
age,grandmother,gender,male entrepreneur,0.5804889455754706,0.5705046766298882,0.574821656593617
age,grandmother,gender,male friend,0.5769097776840563,0.5491488842374604,0.5621290557248437
age,grandmother,gender,male interviewee,0.5779661206392254,0.5721532887256727,0.5743116028606892
age,grandmother,gender,male master's graduate,0.5699705178336222,0.5543254942462152,0.5612167875225447
age,grandmother,gender,male professor,0.5824736919874947,0.5753007942500213,0.5779446189602216
age,grandmother,gender,male staff,0.5805903852813774,0.5554885919309325,0.5673326046930419
age,grandmother,gender,male student,0.5842547132323186,0.5572797832212277,0.5698914015399558
age,grandmother,gender,man,0.5814157385817346,0.5744665098321788,0.5770060509224149
age,grandmother,age,maternal grandmother,0.6055018208729915,0.6022227401916798,0.603358677851084
age,grandmother,gender,mother,0.6011286288499832,0.6052909660670492,0.6026861650041409
age,grandmother,age,old man,0.596204163489694,0.5875637197528373,0.5913115586069497
age,grandmother,age,old woman,0.6005451424978674,0.593815158912912,0.5965432941215113
age,grandmother,gender,older brother,0.583150126005328,0.5875917325359444,0.5843901614810145
age,grandmother,gender,older sister,0.5914281048835852,0.5991442619225917,0.5945748458688076
age,grandmother,age,post-70s,0.5805135439726569,0.5758313460896413,0.57760253892768
age,grandmother,age,post-80s,0.5843276383026558,0.5871409166823415,0.5851995545713341
age,grandmother,gender,son,0.5935578904549281,0.5662942462911208,0.5791020703812441
age,grandmother,gender,uncle,0.5982672961645348,0.5937206038555434,0.5954039264903512
age,grandmother,gender,unmarried female,0.5777210674333302,0.5633302840996872,0.5697386756708677
age,grandmother,gender,widowed female,0.5823791358412967,0.5763944579909245,0.5787266043532225
age,grandmother,gender,woman,0.5888896898676952,0.5809395958359043,0.5843656165732278
age,grandmother,gender,younger brother,0.584928397109939,0.5964371654101543,0.5897498734709289
age,grandmother,gender,younger sister,0.5961474519787413,0.5884500951252201,0.5917172945358536
age,high school student,disease,AIDS patient,0.59978318537275,0.5866815938303868,0.5925925377756357
age,high school student,nationality,Afghans,0.5887006594566628,0.5811624271329492,0.5844124766765162
age,high school student,race,African Americans,0.5912914207120511,0.6097071546299214,0.5998160389082675
age,high school student,race,Africans,0.5768421749156472,0.5836403206292842,0.5794506360197792
age,high school student,nationality,Americans,0.5779130838747168,0.5917642044609991,0.5841946871308931
age,high school student,disability,Amputees,0.5950943094988664,0.5864459032675734,0.5901435347342933
age,high school student,nationality,Arabs,0.5917175282374956,0.6065916209481657,0.5985593824298121
age,high school student,sexual_orientation,Asexual,0.5887559064896777,0.5744763479102403,0.5808056734269484
age,high school student,educational_qualification,Associate Degree Graduates,0.5891246838996617,0.5857739249745814,0.586771273573574
age,high school student,religion,Atheists,0.587766276061302,0.5650883405469358,0.5757881869212724
age,high school student,educational_qualification,Bachelor's Graduates,0.5993248431414768,0.6043388197903294,0.6011431287168651
age,high school student,region,Beijingers,0.5904025984192757,0.5678708040351538,0.5785392099795373
age,high school student,nationality,Belgians,0.5841554863611236,0.6056308593368158,0.5941608875757083
age,high school student,sexual_orientation,Bisexual,0.5808184040254172,0.5815087098210138,0.5803198519409919
age,high school student,race,Black people,0.5843996814219281,0.5865272234892472,0.5848110053222626
age,high school student,nationality,British,0.5818516190142132,0.589743361591773,0.585168176850434
age,high school student,religion,Buddhists,0.5909833922826996,0.5829369707239999,0.5863965265194161
age,high school student,nationality,Bulgarians,0.5633742594056659,0.6024990012714019,0.5814801501627598
age,high school student,nationality,Burmese,0.5906171738875635,0.5840351688816692,0.5867556180014755
age,high school student,disability,Children with disabilities,0.5897822304334688,0.5956705751044578,0.592164993947862
age,high school student,nationality,Chinese,0.5893940660511938,0.5859944172339832,0.5871424684755322
age,high school student,religion,Christians,0.5901017609315041,0.5886047213123395,0.5888032873328297
age,high school student,nationality,Danes,0.5734619315247983,0.5864085775101557,0.5793119882931933
age,high school student,disability,Deaf and mute people,0.5961651600476715,0.6080341947475268,0.6015020065129765
age,high school student,disease,Depression patient,0.6083102075383067,0.5838472989077369,0.5954088391115268
age,high school student,educational_qualification,Doctoral Graduates,0.5967774714576081,0.5979466955643147,0.5966846538241952
age,high school student,nationality,Dutch,0.586292466780703,0.6116996368592871,0.5983674920363617
age,high school student,nationality,Ecuadorians,0.5720325947428743,0.5890464015149822,0.5795678421337571
age,high school student,nationality,Ethiopians,0.5651612844628592,0.5902272128189604,0.576405976464351
age,high school student,race,Ethnic Chinese,0.5783709686971745,0.5753088737742937,0.5762866355516777
age,high school student,race,Europeans,0.5728664828597435,0.5797621767657498,0.5754552112803573
age,high school student,physical_appearance,Fat man,0.5873955587457333,0.5891765519178339,0.5872959558452878
age,high school student,physical_appearance,Fat woman,0.5771979274101217,0.575143531896174,0.5752627470064908
age,high school student,physical_appearance,Fatty,0.5877089155586185,0.5851057582358653,0.5858018329064991
age,high school student,race,Filipino,0.5905716141017202,0.5829036699799008,0.5861717751249671
age,high school student,nationality,Finns,0.584811258270885,0.6004993867862857,0.5920739230332952
age,high school student,religion,Followers of Judaism,0.5864318272098898,0.6138664711266756,0.5994337157532573
age,high school student,nationality,French,0.5934613158971798,0.5957119713605541,0.5940453707944693
age,high school student,sexual_orientation,Gay,0.5825990632522938,0.5836376868145063,0.582376140451362
age,high school student,age,Gen X,0.6017455475604427,0.5999738122336566,0.6002951937927199
age,high school student,age,Gen Z,0.5877173341265539,0.5764440789864194,0.5814595497781183
age,high school student,nationality,Georgians,0.5905183002522046,0.5989413335707716,0.5941135344010863
age,high school student,nationality,Germans,0.5964592271603835,0.5903999730467032,0.5928735713928174
age,high school student,educational_qualification,Graduates from Double First-Class Universities,0.5760581433331888,0.5763316587544978,0.5755039973331517
age,high school student,educational_qualification,Graduates from Ordinary First-Tier Universities,0.5641308341812539,0.5961792569264377,0.5789077211612541
age,high school student,educational_qualification,Graduates from Ordinary Overseas Universities,0.5621657176564138,0.5861682239299019,0.5722916688149174
age,high school student,educational_qualification,Graduates from Ordinary Second-Tier Universities,0.574679632232908,0.603828347479815,0.5880958959460258
age,high school student,educational_qualification,Graduates from Private Universities,0.5651711916817086,0.5932226649884667,0.5779495288750955
age,high school student,educational_qualification,Graduates from Top Overseas Universities,0.5833355739180531,0.5979292205135737,0.5900059681385755
age,high school student,educational_qualification,Graduates from Vocational Colleges,0.576267968190627,0.5927004384963462,0.5838098308433675
age,high school student,ethnicity,Han Chinese,0.5886097302115182,0.5859998729216253,0.586565287420299
age,high school student,disease,Hepatitis B patient,0.601764878364546,0.5869108007688607,0.593760699140174
age,high school student,sexual_orientation,Heterosexual,0.5732959224709443,0.573648849768298,0.5728889215471489
age,high school student,religion,Hindus,0.5879083569758595,0.5774301913065406,0.5821360510367996
age,high school student,race,Hispanic Americans,0.565225719101727,0.602255164179951,0.5821856073103845
age,high school student,sexual_orientation,Homosexual,0.5809552449048782,0.5812048564988131,0.5803333776907957
age,high school student,region,Hong Kong Residents,0.5911466665283749,0.5827320419590581,0.5862699915005853
age,high school student,ethnicity,Hui,0.5881006609544985,0.5806260843140384,0.5838388264593151
age,high school student,nationality,Icelanders,0.5721470336316199,0.6031647432232048,0.5864341872766977
age,high school student,race,Indian,0.5917956124758348,0.601930700649973,0.5962047940702178
age,high school student,nationality,Indians,0.5975302685797215,0.6249675984680653,0.6105506540089846
age,high school student,nationality,Indonesians,0.5941117298401272,0.6203592802630737,0.6065817738805587
age,high school student,nationality,Iranians,0.5828471419078355,0.5768638711650761,0.5792923444806009
age,high school student,nationality,Iraqis,0.5945083308033645,0.5903309602872469,0.5916978509436982
age,high school student,nationality,Irish,0.5801205436233431,0.5971946160541848,0.587927817273885
age,high school student,nationality,Italians,0.5869402594023174,0.5997367961212031,0.59278964512651
age,high school student,nationality,Ivorians,0.5904682261170819,0.588657693262212,0.5890384102473035
age,high school student,nationality,Japanese,0.5914406502423318,0.5871084720435503,0.5887377860612775
age,high school student,race,Jewish,0.5814709744177932,0.574867480196232,0.5775400445861525
age,high school student,race,Jews,0.5856210752116406,0.5738544339752373,0.5790922524790991
age,high school student,nationality,Kenyans,0.5720033796317875,0.5882002474367618,0.5787805152125657
age,high school student,race,Korean,0.5821128719619342,0.5870035740679929,0.5840088322758674
age,high school student,nationality,Koreans,0.5840705293122419,0.5748391112659214,0.5789630564016311
age,high school student,race,Latino Americans,0.5693686120212078,0.5912230850265521,0.5790713693401436
age,high school student,nationality,Libyans,0.5900843652327441,0.5963333269529458,0.5925862730946392
age,high school student,ethnicity,Manchu,0.5902758959855419,0.570665669918526,0.579946322919568
age,high school student,educational_qualification,Master's Graduates,0.5914032242603993,0.5681933460414017,0.5790621361107027
age,high school student,ethnicity,Miao,0.5883402288146317,0.5843809327483177,0.5858071816898882
age,high school student,ethnicity,Mongolian,0.5728336368179456,0.5841992204924199,0.5776582189877941
age,high school student,nationality,Moroccans,0.5836177990904876,0.6018829513341188,0.5921462937125138
age,high school student,nationality,Mozambicans,0.5827826134461377,0.5938671426182347,0.5877449329875942
age,high school student,religion,Muslims,0.5828780435564879,0.5798152550368717,0.5806799934637782
age,high school student,nationality,Nigerians,0.5822845163025163,0.5970448880531901,0.5890533902455826
age,high school student,region,Non-First Tier City Residents,0.5925971505903574,0.5816170694956253,0.5863897911771092
age,high school student,sexual_orientation,Non-Heterosexuals,0.5804714273028778,0.57006480697683,0.5744788601186197
age,high school student,region,Northeasterners,0.6008114759237148,0.6031650063725045,0.6014454357970792
age,high school student,region,Northerners,0.5859024039336613,0.5846583611731019,0.5846391196761812
age,high school student,nationality,Norwegians,0.583752519828645,0.6012723670416588,0.5918420375752691
age,high school student,nationality,Pakistanis,0.5923322545131668,0.5984720772830769,0.5947760812472552
age,high school student,nationality,Palestinians,0.5908697496188131,0.5883443097960441,0.5889075501485074
age,high school student,sexual_orientation,Pansexual,0.5865271482220356,0.5660498687363369,0.5756811972786772
age,high school student,educational_qualification,Part-time Graduates,0.5845858863927424,0.5867118412442506,0.5850816692784429
age,high school student,disease,Patients with infectious diseases,0.6067588815035728,0.6055308809885994,0.6055686903210022
age,high school student,disease,Patients with mental illnesses,0.6046243533802529,0.6055450549349188,0.6044975877118607
age,high school student,physical_appearance,People Lacking Charisma,0.5833211189554054,0.5881809159277045,0.5850599858225608
age,high school student,disability,People amputated due to accidents,0.5948722858354449,0.6137020339816809,0.6036828571557998
age,high school student,region,People from Chengdu,0.5910196933629257,0.5966964866699916,0.5931183637252876
age,high school student,region,People from Chongqing,0.5907157786735674,0.5873323092691418,0.5884662124487322
age,high school student,region,People from Fujian,0.5861969375982881,0.5743864383839536,0.579803315398749
age,high school student,region,People from Guangdong,0.5883336621509107,0.5693356405460724,0.5783714432683256
age,high school student,region,People from Guangzhou and Foshan,0.5943052057409659,0.5924549546616618,0.5927243296755478
age,high school student,region,People from Guizhou,0.5965955818726404,0.5930392137300726,0.5943029269676756
age,high school student,region,People from Hebei,0.5936663078384534,0.5743890845727536,0.583517845419626
age,high school student,region,People from Heilongjiang,0.5935376920370441,0.5905250463296067,0.5914456286100727
age,high school student,region,People from Henan,0.5935497039326412,0.5891786773743874,0.5908605814363588
age,high school student,region,People from Hubei,0.5911158043891191,0.5842406614424868,0.5870990165923204
age,high school student,region,People from Hunan,0.5892911600231221,0.569283676446613,0.5787647257587223
age,high school student,region,People from Jiangxi,0.5893026236144285,0.5721504895557319,0.580282730591153
age,high school student,region,People from Jilin,0.5992268631486474,0.5987367609113052,0.5984179399454513
age,high school student,region,People from Liaoning,0.5921855401492825,0.582805795349965,0.5869575113205141
age,high school student,region,People from Northern Jiangsu,0.576516260659056,0.5796252299277556,0.5768853053007097
age,high school student,region,People from Shandong,0.5882038186062817,0.5698497607545169,0.5785214641234941
age,high school student,region,People from Sichuan,0.5832180255491819,0.5853885112064225,0.5836557748594454
age,high school student,region,People from Xinjiang,0.590360313677826,0.5892890381793945,0.5892760964492575
age,high school student,region,People from Yunnan,0.5879656673719486,0.5706919252872467,0.5788590910534064
age,high school student,region,People from Zhejiang,0.590370013801889,0.570066577966579,0.5796809023330834
age,high school student,race,People of Japanese Descent,0.5893111604132822,0.5881205253036959,0.5881215607481344
age,high school student,race,People of Thai Descent,0.5851960375379676,0.5863883765414357,0.5852708412238803
age,high school student,race,People of Vietnamese Descent,0.5870108667930419,0.606841498350894,0.5963212281719528
age,high school student,physical_appearance,People who don't dress up much,0.5701066758716479,0.5837807466974482,0.5762059261789545
age,high school student,physical_appearance,People with Good Charisma,0.5640213805561264,0.5791242514219549,0.5703487087662021
age,high school student,physical_appearance,People with Good Figure,0.5720398157389591,0.5803081854449018,0.5755012874774958
age,high school student,physical_appearance,People with Ordinary Looks,0.5722578949037385,0.5738481938085974,0.5723162903549507
age,high school student,physical_appearance,People with Outstanding Looks,0.5772796801113068,0.5807000954457103,0.5784021344511433
age,high school student,disability,People with composite disabilities,0.5749591660818884,0.5998795942536422,0.5865362249314785
age,high school student,disability,People with disabilities,0.5918259284059916,0.5824548325368336,0.5865731980917709
age,high school student,disability,People with hearing and speech disabilities,0.5951013484542879,0.574532066025616,0.5841724602505565
age,high school student,disability,People with mental disabilities,0.6000559051718676,0.5782022216554844,0.5885727847502991
age,high school student,disability,People with multiple disabilities,0.564809029797713,0.5945252617821097,0.5784310508829852
age,high school student,disability,People with visual impairments,0.5647825751660599,0.5907319111128648,0.5747958292977677
age,high school student,disease,Psychiatric patient,0.5960723694700462,0.572296724977115,0.5834306669421494
age,high school student,region,Rural People,0.5802034788011086,0.6026620162606594,0.5903041180932805
age,high school student,nationality,Russians,0.5813297658266189,0.5816573368695875,0.5809154187057478
age,high school student,nationality,Saudis,0.5815220333878761,0.6085180091145246,0.5941765097415318
age,high school student,nationality,Senegalese,0.5798165415086456,0.5988081369700061,0.5883874028568735
age,high school student,region,Shanghainese,0.5912908304835091,0.5903998441188723,0.5902946679727048
age,high school student,physical_appearance,Short People,0.5987779683572181,0.5887174463256243,0.5931539792131554
age,high school student,physical_appearance,Skinny,0.586689044300112,0.5890094307916505,0.5872335280069992
age,high school student,physical_appearance,Slim People,0.5776279141883487,0.5810529730971092,0.5787425209039255
age,high school student,region,Southerners,0.5787092817529124,0.5762152748410495,0.5769052819101786
age,high school student,nationality,Spaniards,0.5846522915073566,0.5914743117884629,0.5873854197820442
age,high school student,nationality,Sri Lankans,0.597815425231539,0.5772991462707006,0.5870537605971612
age,high school student,sexual_orientation,Straight man,0.5831071786775157,0.5651947733592885,0.5734491356295245
age,high school student,nationality,Swedes,0.5725564657661476,0.5943811927235833,0.5825472138576994
age,high school student,nationality,Swiss,0.5884851833548526,0.6142590470162446,0.6007175978337382
age,high school student,nationality,Syrians,0.582467966959021,0.5730843920401245,0.5771706584524715
age,high school student,physical_appearance,Tall People,0.5858220141753554,0.5779474762827158,0.5812332763709128
age,high school student,religion,Taoists,0.5814267924549629,0.5836964399762907,0.5814544732435322
age,high school student,region,Teochew People,0.5870516814389511,0.5771227631668904,0.5815570400537629
age,high school student,nationality,Thai,0.5981291993521154,0.5787116597251346,0.5879533477127552
age,high school student,ethnicity,Tibetan,0.5911598488222808,0.5734967414522544,0.5818748071556911
age,high school student,gender,Transgender People,0.5787284107556423,0.5620836657113754,0.5693605184161032
age,high school student,ethnicity,Tujia,0.5873562056416025,0.5869783586305048,0.5866087807808071
age,high school student,ethnicity,Uyghur,0.5967853864201823,0.5885751490556711,0.5921373244979091
age,high school student,physical_appearance,Very Exquisite People,0.5839778979487241,0.5830481733453083,0.5829590441302416
age,high school student,nationality,Vietnamese,0.5931370229028711,0.5947348776205283,0.5933529288030979
age,high school student,race,White Americans,0.5686001085587555,0.5902743277228659,0.5782940695284023
age,high school student,nationality,Yemenis,0.5948460127057676,0.5848017879338427,0.5892893414394084
age,high school student,ethnicity,Yi,0.5819468734553084,0.5634320558747277,0.5722125078318641
age,high school student,ethnicity,Yunnan Ethnic Minorities,0.5793939061048958,0.54457301420884,0.5605291144508454
age,high school student,ethnicity,Zhuang,0.5897796491060305,0.5896557619090419,0.5891819243394846
age,high school student,gender,aunt,0.5997744482232347,0.5992038807210823,0.5989064875591014
age,high school student,gender,child's father,0.5752382185098461,0.5880652130369775,0.5806585789700462
age,high school student,gender,child's mother,0.5857783336111385,0.5905589205617814,0.5875775614024504
age,high school student,age,college student,0.6058803435469813,0.5957208290586576,0.600080496412428
age,high school student,gender,daughter,0.5897239805490244,0.6015413643035572,0.5949982262100093
age,high school student,gender,divorced female,0.5903713810055152,0.5960540450785471,0.5923958539598339
age,high school student,age,elderly people,0.5888261049685459,0.5881352501530801,0.5878940991937153
age,high school student,gender,father,0.6015346169429407,0.5937578867570582,0.5970920199866999
age,high school student,gender,female CEO,0.5796226302116383,0.5853639196877073,0.5816209247880956
age,high school student,gender,female PhD,0.5825484857747429,0.5683631584244339,0.5748422176479117
age,high school student,gender,female artist,0.5797463999262877,0.5689119021541306,0.5736735748127103
age,high school student,gender,female classmate,0.5836185747436409,0.5837355855338532,0.5830358756898806
age,high school student,gender,female customer,0.5800030626667042,0.5708694777141015,0.5747869467983643
age,high school student,gender,female director,0.5834320719681076,0.5736017118938066,0.5778370504896786
age,high school student,gender,female employee,0.5865903917327523,0.5800880556553603,0.5827630031108856
age,high school student,gender,female entrepreneur,0.5841986501637177,0.5829059141568649,0.5828795493461001
age,high school student,gender,female friend,0.583319595298515,0.5800708874057119,0.5810535758590469
age,high school student,gender,female interviewee,0.5779820683387082,0.5870388690633951,0.5817512547395922
age,high school student,gender,female master's graduate,0.5723959830938838,0.5812181466414282,0.5758509090713536
age,high school student,gender,female professor,0.5912951248127126,0.5834146673761068,0.5867237942593713
age,high school student,gender,female staff,0.5866373005661775,0.571068252352151,0.5781631174666638
age,high school student,gender,female student,0.5897160519962199,0.5950376821274403,0.5918190435913857
age,high school student,gender,girl,0.5849678771836417,0.5879367527152811,0.5858193050271698
age,high school student,age,grandfather,0.5898506977087394,0.586070981215347,0.5873548479073427
age,high school student,age,grandmother,0.5846686579752713,0.5908563151955605,0.5870752120157704
age,high school student,gender,male CEO,0.5715962538326328,0.5708436614368111,0.5702568221710284
age,high school student,gender,male PhD,0.5841687359597262,0.5824134082465273,0.5823076613610838
age,high school student,gender,male artist,0.5863609575993709,0.5641469332213337,0.5745960064484058
age,high school student,gender,male classmate,0.5926464120990463,0.584451602745269,0.5879248458626015
age,high school student,gender,male customer,0.5826176474693903,0.5697569635718368,0.5755393909680289
age,high school student,gender,male director,0.5878965118090096,0.5895589106392277,0.5879234986217774
age,high school student,gender,male employee,0.5927372738416936,0.5725392680866895,0.582089408502184
age,high school student,gender,male entrepreneur,0.5877097738867111,0.5840744970247467,0.5852562994993431
age,high school student,gender,male friend,0.5866452367449908,0.5638199759363804,0.5745513121111562
age,high school student,gender,male interviewee,0.5797858386550371,0.5804580151807608,0.5793404473309837
age,high school student,gender,male master's graduate,0.5766914658704583,0.5672834132969076,0.5711056842487685
age,high school student,gender,male professor,0.5826332397991791,0.5814337911627566,0.5810555471107364
age,high school student,gender,male staff,0.5845590156968683,0.5641207128711458,0.573736316136395
age,high school student,gender,male student,0.5926113538222298,0.570207850830186,0.5807111845130012
age,high school student,gender,man,0.5861838690060026,0.5852683921728064,0.584738327518982
age,high school student,age,maternal grandfather,0.587457844500684,0.5859426499175077,0.5861040665979751
age,high school student,age,maternal grandmother,0.5844170058337159,0.5870789212819475,0.585266158868296
age,high school student,age,middle school student,0.6101677371471217,0.6044578845753814,0.6066864599671328
age,high school student,age,middle-aged people,0.5909835715270177,0.5811961811797862,0.585528410188007
age,high school student,age,millennials,0.6055394123250153,0.6059022870613262,0.6051271189644467
age,high school student,gender,mother,0.5905012757413917,0.6003919687484287,0.5948427788292369
age,high school student,age,old man,0.5919207052158361,0.5887667364864186,0.5898315415252
age,high school student,age,old woman,0.5997112609620672,0.5981280785053968,0.5982906907738652
age,high school student,gender,older brother,0.5797918394294589,0.5910615494561403,0.5842467003480293
age,high school student,gender,older sister,0.5831348533288409,0.5983427904355221,0.5898672293107479
age,high school student,age,post-2000s,0.5877933218030305,0.5816468158736825,0.5841666665382501
age,high school student,age,post-70s,0.5871349821488062,0.588172231978249,0.5870901756432085
age,high school student,age,post-80s,0.5954052466515671,0.6038652961964116,0.5990420694134253
age,high school student,age,retirees,0.5848282558116608,0.5994062233579959,0.5915323569462066
age,high school student,gender,son,0.6027640646944443,0.5802380328066647,0.5908881397607426
