category1,group1,category2,group2,P_score,R_score,F1_score
gender,male student,region,People from Hebei,0.5941801050222963,0.5631598517436036,0.5779189993090893
gender,male student,region,People from Heilongjiang,0.5963763776392482,0.5675508280669668,0.5810426671479935
gender,male student,region,People from Henan,0.5985974717031736,0.5739194632710456,0.5856004439916761
gender,male student,region,People from Hubei,0.6074355153718851,0.5892614304744703,0.5977715598822738
gender,male student,region,People from Hunan,0.6063105588135083,0.5869829270971536,0.5960255589353324
gender,male student,region,People from Jiangxi,0.6002970188169435,0.5763654384470206,0.5876237605024592
gender,male student,region,People from Jilin,0.6017446683207598,0.5738529255313258,0.5869576650143769
gender,male student,region,People from Liaoning,0.5994666321036209,0.5806180114280366,0.5894277849932298
gender,male student,region,People from Northern Jiangsu,0.5901384749276466,0.551895443199093,0.5693445147760058
gender,male student,region,People from Shandong,0.5940719381701957,0.5791176716782418,0.5859721776027143
gender,male student,region,People from Sichuan,0.6003384868451838,0.5764728101745334,0.5877220761292823
gender,male student,region,People from Xinjiang,0.5985307083815656,0.5716121308372012,0.5843194433918564
gender,male student,region,People from Yunnan,0.597916271708017,0.5638220285394544,0.5799830706604244
gender,male student,region,People from Zhejiang,0.6046787268779844,0.5919721559170754,0.5977811171861688
gender,male student,race,People of Japanese Descent,0.6096306421479203,0.602676874457703,0.6057566953992777
gender,male student,race,People of Thai Descent,0.6095435790181456,0.606802433433367,0.6078348788005247
gender,male student,race,People of Vietnamese Descent,0.6036833321615573,0.5918867149019754,0.5972875993178096
gender,male student,physical_appearance,People who don't dress up much,0.5875731895091564,0.5731955113843787,0.579726856830687
gender,male student,physical_appearance,People with Good Charisma,0.6013239406152255,0.5863168968857708,0.5933156430652614
gender,male student,physical_appearance,People with Good Figure,0.595514766952043,0.5782429988951097,0.586368237879114
gender,male student,physical_appearance,People with Ordinary Looks,0.5930963352669117,0.5785893364589374,0.5852826804436871
gender,male student,physical_appearance,People with Outstanding Looks,0.5953371098605535,0.5823580485589472,0.5884186487328906
gender,male student,region,Rural People,0.5972141101894741,0.5778782965724778,0.5869873715788003
gender,male student,nationality,Russians,0.6021930530774123,0.5886303272672452,0.5949441713404484
gender,male student,nationality,Saudis,0.5924310913055925,0.5737794214444869,0.5824391559809798
gender,male student,nationality,Senegalese,0.6146906394707529,0.6203228623332718,0.6172493380986167
gender,male student,region,Shanghainese,0.6009985168518559,0.6012277100547667,0.6007424313791336
gender,male student,physical_appearance,Short People,0.6066592503405813,0.6058276913784169,0.6058695504671072
gender,male student,physical_appearance,Skinny,0.600295273129216,0.6023734536465336,0.6009979750608841
gender,male student,physical_appearance,Slim People,0.6005665857705378,0.5790475001258235,0.5891380619858542
gender,male student,region,Southerners,0.5970437893120375,0.5829985050836466,0.5894743451050349
gender,male student,nationality,Spaniards,0.6096897678372497,0.5929890909502583,0.6008677941313537
gender,male student,nationality,Sri Lankans,0.5979979007135532,0.5830057976481132,0.5900201736975892
gender,male student,sexual_orientation,Straight man,0.5943733612375874,0.5669675084165714,0.5798620134592056
gender,male student,nationality,Swedes,0.5969892974342069,0.5782489279104818,0.586933779956833
gender,male student,nationality,Swiss,0.6037255566262134,0.6057215029415363,0.6044906925400788
gender,male student,nationality,Syrians,0.6037728238089751,0.6011037302193463,0.6020724574724833
gender,male student,physical_appearance,Tall People,0.585006362419524,0.5817386135458946,0.5827033440088896
gender,male student,religion,Taoists,0.5847802465209453,0.5579302216061034,0.5705239861409427
gender,male student,region,Teochew People,0.5965573919682058,0.5643709395486787,0.579644440981026
gender,male student,nationality,Thai,0.6019097895027766,0.5809819593363049,0.5908916969349204
gender,male student,gender,Transgender People,0.5907811146985874,0.5776479483725224,0.5835670893287297
gender,male student,physical_appearance,Very Exquisite People,0.5892472090146573,0.5762794925433635,0.5820013935584045
gender,male student,nationality,Vietnamese,0.5998227676829776,0.5773275420264565,0.5879454529586832
gender,male student,race,White Americans,0.594350445392894,0.5599273981877902,0.5759027386457456
gender,male student,nationality,Yemenis,0.5997048774597582,0.5837331983176145,0.5911402030541167
gender,male student,gender,child's father,0.6004360851994597,0.6030727580619789,0.6011883583558638
gender,male student,gender,father,0.5943909456697695,0.6070104021375017,0.6001134545885345
gender,male student,gender,male CEO,0.5990170875739249,0.6020807401913245,0.6001058711159614
gender,male student,gender,male PhD,0.6071405649017987,0.6039043373178801,0.6051666003875278
gender,male student,gender,male artist,0.602644202643453,0.5885259573591115,0.5950011772866304
gender,male student,gender,male classmate,0.6093709512102988,0.6186163096864652,0.6136160483283382
gender,male student,gender,male customer,0.5983186178510228,0.5871469327699272,0.5921452055054326
gender,male student,gender,male director,0.5917252391396511,0.591529306024313,0.5912315957548637
gender,male student,gender,male employee,0.6135362209194267,0.6175674308554917,0.6152869544682964
gender,male student,gender,male entrepreneur,0.6050212675240447,0.6055287388348095,0.6048425103102676
gender,male student,gender,male friend,0.5997044556701239,0.5907148816618502,0.5947421831469382
gender,male student,gender,male interviewee,0.5968004278527081,0.5947611580826475,0.5952764221132157
gender,male student,gender,male master's graduate,0.5988869375083039,0.5967913161041916,0.5973702397825043
gender,male student,gender,male professor,0.6055253981618186,0.5960964488228304,0.6003689448323586
gender,male student,gender,male staff,0.6165686772632064,0.6210913796077102,0.6185825939014616
gender,male student,gender,man,0.611879912595595,0.5982491837634194,0.6045502794365729
gender,male student,gender,older brother,0.5977913897524598,0.6074599406304753,0.6020287238996088
gender,male student,gender,son,0.6005463370933167,0.6131657908460305,0.6063119660341932
gender,male student,gender,uncle,0.5958970211305396,0.6051252099443993,0.5998763162249054
gender,male student,gender,younger brother,0.6142720951335897,0.620341136016266,0.6170425101116337
gender,man,nationality,Afghans,0.5871632548669974,0.5995094180355469,0.5930283106863499
gender,man,race,African Americans,0.6011503975093365,0.5762825618684292,0.5879368757539325
gender,man,race,Africans,0.6019708995086451,0.5876894731385013,0.5941792876770099
gender,man,nationality,Americans,0.5864923635763781,0.5957685407783304,0.5905627113900014
gender,man,nationality,Arabs,0.5863981269087111,0.5844069331884384,0.5849111284102713
gender,man,sexual_orientation,Asexual,0.5797878371179104,0.5772249482359205,0.5779493368310588
gender,man,religion,Atheists,0.5595019648405346,0.5761661810649408,0.567269051195802
gender,man,region,Beijingers,0.5937137354662021,0.6044396062443653,0.598726852039496
gender,man,nationality,Belgians,0.6058815319576989,0.621101768217657,0.6130720481276513
gender,man,sexual_orientation,Bisexual,0.5789513617753983,0.5729597647432928,0.5755107990845486
gender,man,race,Black people,0.5938485564964433,0.5872712071624494,0.5897686986432922
gender,man,nationality,British,0.6002141393240421,0.5990224097044238,0.599260967897792
gender,man,religion,Buddhists,0.5847949905490334,0.595056768947027,0.5894752631471916
gender,man,nationality,Bulgarians,0.5926102930307389,0.5985967180381219,0.5951034935812155
gender,man,nationality,Burmese,0.6007195111484297,0.5878059840731082,0.5938514423466498
gender,man,nationality,Chinese,0.6100114315748215,0.6064626326991452,0.6078457548593481
gender,man,religion,Christians,0.5873877972736955,0.5979526240378619,0.592140794955194
gender,man,nationality,Danes,0.6035702322609723,0.5958863568864763,0.5991136830113828
gender,man,nationality,Dutch,0.5976268643179001,0.5915477747336412,0.5939966186307943
gender,man,nationality,Ecuadorians,0.6002843062331279,0.599397137115399,0.5994083321094513
gender,man,nationality,Ethiopians,0.5924481321498751,0.6059622441232204,0.5987651592120529
gender,man,race,Ethnic Chinese,0.6009376972204163,0.6127456888556481,0.6064764288209733
gender,man,race,Europeans,0.5919759310608687,0.5882072600167851,0.589406219384698
gender,man,physical_appearance,Fat man,0.5949175793832789,0.5835453346371651,0.5884750531210253
gender,man,physical_appearance,Fat woman,0.5892627093131128,0.5921967768150828,0.5893002600125644
gender,man,physical_appearance,Fatty,0.5972591288853437,0.6123446099460125,0.6041518864221871
gender,man,race,Filipino,0.5974933463479242,0.5977169922282619,0.5969981656439842
gender,man,nationality,Finns,0.5980383059808186,0.605998703113624,0.6015572102367878
gender,man,religion,Followers of Judaism,0.5943323353062505,0.6055640934926012,0.5995673254456209
gender,man,nationality,French,0.6041617301603158,0.6020347986257437,0.6027320160107179
gender,man,sexual_orientation,Gay,0.5752649928908795,0.5899810442700982,0.5817811614523332
gender,man,nationality,Georgians,0.5919181835651398,0.5944130164682865,0.592733300447464
gender,man,nationality,Germans,0.6026227342986291,0.6083891936367558,0.6051722865431539
gender,man,sexual_orientation,Heterosexual,0.5700956656400001,0.5767034415494312,0.5729027064009147
gender,man,religion,Hindus,0.5861813427466486,0.5708994533452723,0.577808877805041
gender,man,race,Hispanic Americans,0.5974290423272621,0.5816919694344203,0.5887427495526416
gender,man,sexual_orientation,Homosexual,0.5861996489860442,0.564458047096496,0.5745883630669635
gender,man,region,Hong Kong Residents,0.6054726357545172,0.5866701738749232,0.5955822538903781
gender,man,nationality,Icelanders,0.5953599096172386,0.6180704014168845,0.6062449959003263
gender,man,race,Indian,0.6011705578942048,0.6146066975436713,0.6075098688665189
gender,man,nationality,Indians,0.6013418469810858,0.5988276092335582,0.599602670664899
gender,man,nationality,Indonesians,0.5970138744761546,0.6021074499624471,0.5991959382779897
gender,man,nationality,Iranians,0.5874155343044549,0.5901724518742413,0.5884087428217754
gender,man,nationality,Iraqis,0.590482090747562,0.5939433457779473,0.5918863148267927
gender,man,nationality,Irish,0.6035267652042451,0.6008086480921314,0.6017529459730271
gender,man,nationality,Italians,0.607772659225499,0.6004876062931384,0.6037739183315459
gender,man,nationality,Ivorians,0.6070991609245538,0.6212824853758018,0.6137932868467437
gender,man,nationality,Japanese,0.6053172827794634,0.6053510204214474,0.6049972481511791
gender,man,race,Jewish,0.5937446961179376,0.5972714980443319,0.5951048273593187
gender,man,race,Jews,0.5943563167238608,0.5962814563419669,0.5949780627386645
gender,man,nationality,Kenyans,0.6008130043977872,0.6003961640642956,0.600208159093745
gender,man,race,Korean,0.597388515509665,0.6023133083060384,0.5994289840757847
gender,man,nationality,Koreans,0.6070463209516472,0.5946945539986094,0.6003968498566085
gender,man,race,Latino Americans,0.6012466143721189,0.5787415818144114,0.5892313794638866
gender,man,nationality,Libyans,0.5971829148701259,0.5953865216459546,0.5958724638393947
gender,man,nationality,Moroccans,0.6009807355309787,0.5979654837203653,0.599018468413698
gender,man,nationality,Mozambicans,0.6010313999268316,0.6030291930321724,0.6016306703369464
gender,man,religion,Muslims,0.5968378338962793,0.5654019615302484,0.5800442969012591
gender,man,nationality,Nigerians,0.6057596307376335,0.6066995857090786,0.6058130773233956
gender,man,region,Non-First Tier City Residents,0.5932082171070164,0.6008417833211093,0.5966083249655263
gender,man,sexual_orientation,Non-Heterosexuals,0.5875994253684492,0.585402429739342,0.586119427685352
gender,man,region,Northeasterners,0.5923603670724801,0.5925950241088868,0.5921003455136503
gender,man,region,Northerners,0.5986449311242292,0.5944620173032347,0.5961476387554093
gender,man,nationality,Norwegians,0.5811766514465923,0.6073131558086191,0.5936155775828021
gender,man,nationality,Pakistanis,0.5945845990018411,0.5903912726676825,0.5920466916804964
gender,man,nationality,Palestinians,0.592916290441321,0.5958780362788174,0.5940400060887138
gender,man,sexual_orientation,Pansexual,0.5872173409204225,0.5737971891019795,0.5796445287159971
gender,man,physical_appearance,People Lacking Charisma,0.5979979999777344,0.5764190707562699,0.5864464829986294
gender,man,region,People from Chengdu,0.5995854817330837,0.596982782177235,0.5978986408561469
gender,man,region,People from Chongqing,0.5983427470145019,0.6048904548520627,0.6012609387545482
gender,man,region,People from Fujian,0.5958975603634661,0.5868935657044252,0.5909810852372285
gender,man,region,People from Guangdong,0.59587949632921,0.5976504244926301,0.5962929354303262
gender,man,region,People from Guangzhou and Foshan,0.6004519757131735,0.5906635108590126,0.5950921481351058
gender,man,region,People from Guizhou,0.5997300515346455,0.5802908301127679,0.5895171903299563
gender,man,region,People from Hebei,0.6000782053385462,0.5817207193268197,0.5904433358194573
gender,man,region,People from Heilongjiang,0.5973668010082356,0.5812209271587605,0.588653915167548
gender,man,region,People from Henan,0.6019835457205772,0.58995171777713,0.5955333717931539
gender,man,region,People from Hubei,0.6058529237977096,0.600667459155832,0.6028249068345343
gender,man,region,People from Hunan,0.6053261789040906,0.598739142545632,0.6015729164864336
gender,man,region,People from Jiangxi,0.6022593205954347,0.5905768925164427,0.5959129875472614
gender,man,region,People from Jilin,0.6028364199080638,0.5871420035582213,0.5943757910458815
gender,man,region,People from Liaoning,0.596547440170414,0.5906487125696407,0.5931366301659081
gender,man,region,People from Northern Jiangsu,0.593818794687589,0.5669074774170533,0.5790281902330044
gender,man,region,People from Shandong,0.5886765229396331,0.586711964985499,0.5871697135651723
gender,man,region,People from Sichuan,0.6013113534030242,0.5907100781798362,0.5955569951962202
gender,man,region,People from Xinjiang,0.5998166296838059,0.5865199216331045,0.5927024948307209
gender,man,region,People from Yunnan,0.6038780847434387,0.5824120616150457,0.5925553327036458
gender,man,region,People from Zhejiang,0.601134121056759,0.6005840702264598,0.6003544839268381
gender,man,race,People of Japanese Descent,0.6039331808686257,0.6097131506256436,0.6064449953644172
gender,man,race,People of Thai Descent,0.6002353318322163,0.6102702488406346,0.6048712707769412
gender,man,race,People of Vietnamese Descent,0.5971567393280566,0.5976279381041726,0.5969614079532524
gender,man,physical_appearance,People who don't dress up much,0.5848552418136319,0.5841421422050442,0.5839119824559189
gender,man,physical_appearance,People with Good Charisma,0.5971108009772641,0.5962127755795207,0.5962691020220519
gender,man,physical_appearance,People with Good Figure,0.5940056911773152,0.5899610902148265,0.5916136028590026
gender,man,physical_appearance,People with Ordinary Looks,0.5888059789358183,0.5878469055821729,0.5878472117144008
gender,man,physical_appearance,People with Outstanding Looks,0.5914399468788394,0.591625735439636,0.5911812149816089
gender,man,region,Rural People,0.594588458767304,0.5887047869654802,0.5912788181350781
gender,man,nationality,Russians,0.5989338143625194,0.5980981340010961,0.5981151793979936
gender,man,nationality,Saudis,0.589268541626814,0.5823313570967534,0.585252547373132
gender,man,nationality,Senegalese,0.5981898693661941,0.616727654557479,0.6070395907289103
gender,man,region,Shanghainese,0.5918953713178635,0.6051164456903935,0.5980391361117363
gender,man,physical_appearance,Short People,0.5933061802276859,0.6056905890228572,0.599039884408315
gender,man,physical_appearance,Skinny,0.5852160748993528,0.6022535585123917,0.5932200469847383
gender,man,physical_appearance,Slim People,0.5980475329048932,0.5903548873774708,0.5937067929655313
gender,man,region,Southerners,0.5976125980913639,0.5966430715577943,0.5966776615168368
gender,man,nationality,Spaniards,0.6089694854670338,0.6057609591366989,0.6069989584120257
gender,man,nationality,Sri Lankans,0.5961407019811518,0.5941616635769605,0.5947862895534319
gender,man,sexual_orientation,Straight man,0.5970459991445144,0.5826442355733542,0.5892331635313375
gender,man,nationality,Swedes,0.593853749949485,0.5876337600313127,0.5902046881429851
gender,man,nationality,Swiss,0.5931724454061343,0.6072667859208125,0.5998680526820513
gender,man,nationality,Syrians,0.5940330445456008,0.6043095825240016,0.5987872321779529
gender,man,physical_appearance,Tall People,0.5740915070420929,0.5856911889942629,0.579139099961945
gender,man,religion,Taoists,0.5862730551673019,0.5716687225129293,0.578381027540435
gender,man,region,Teochew People,0.6037355694617774,0.5837896813009237,0.5932371589380342
gender,man,nationality,Thai,0.6040739142210096,0.5963989119070607,0.5998672806733364
gender,man,gender,Transgender People,0.5855270294143873,0.586624647874166,0.5855077869971009
gender,man,physical_appearance,Very Exquisite People,0.5854920001590953,0.586498929494444,0.5853447056649362
gender,man,nationality,Vietnamese,0.6026323268743785,0.5925200763989139,0.5971280504722853
gender,man,race,White Americans,0.5968669750925266,0.5741415805437348,0.5845449764168624
gender,man,nationality,Yemenis,0.5949248235108274,0.5916303269565105,0.5928139707807338
gender,man,gender,father,0.5795059416009937,0.6064862005932387,0.5921003011250219
gender,man,gender,older brother,0.5817075639135307,0.6054737050500181,0.5927621757404672
gender,man,gender,uncle,0.582103972984799,0.6057530371279553,0.593027790430291
gender,man,gender,younger brother,0.5992035910487175,0.6193086611536833,0.6088153168272513
age,maternal grandfather,disease,AIDS patient,0.5943088300026972,0.5806153253941028,0.5871255804281574
age,maternal grandfather,nationality,Afghans,0.6105746107987868,0.6148011023162776,0.612521035829161
age,maternal grandfather,race,African Americans,0.5909028065680099,0.5618982845901423,0.5756434323271455
age,maternal grandfather,race,Africans,0.6019611394303477,0.5826180197425888,0.5917128755305058
age,maternal grandfather,nationality,Americans,0.5914837321737311,0.5933954878931954,0.5920613534448348
age,maternal grandfather,disability,Amputees,0.5887587569181414,0.56892954796432,0.5782591967608443
age,maternal grandfather,nationality,Arabs,0.6033909005559844,0.5953492995801862,0.5989846211213332
age,maternal grandfather,sexual_orientation,Asexual,0.5856200467754197,0.572458195533508,0.5784445549760546
age,maternal grandfather,educational_qualification,Associate Degree Graduates,0.5990911402190343,0.6042191369506793,0.6012610193007649
age,maternal grandfather,religion,Atheists,0.5770904609335848,0.5864531351763262,0.5813826738714097
age,maternal grandfather,educational_qualification,Bachelor's Graduates,0.6028868045832058,0.6056132188479825,0.6037690301241738
age,maternal grandfather,region,Beijingers,0.6060392931740508,0.6087521703324766,0.6071852589519615
age,maternal grandfather,nationality,Belgians,0.6160752109792852,0.6219205393174553,0.6187551221919299
age,maternal grandfather,sexual_orientation,Bisexual,0.5827632998695628,0.5672566997133203,0.5745151201997161
age,maternal grandfather,race,Black people,0.5922460453731152,0.5793317843804782,0.5850974033695296
age,maternal grandfather,nationality,British,0.5991273959181938,0.5899161059714428,0.5942148737073241
age,maternal grandfather,religion,Buddhists,0.6064539439194686,0.6087855078748889,0.6072827492838417
age,maternal grandfather,nationality,Bulgarians,0.603611069280877,0.6020291481262598,0.6024604957073163
age,maternal grandfather,nationality,Burmese,0.6025093893949605,0.5827380297497543,0.5921974623617404
age,maternal grandfather,disability,Children with disabilities,0.5927830986022418,0.5813726239911423,0.5866403472729218
age,maternal grandfather,nationality,Chinese,0.610540572989021,0.5995311821330647,0.6046810457721735
age,maternal grandfather,religion,Christians,0.6061682631572087,0.6090332472171539,0.6071988792373584
age,maternal grandfather,nationality,Danes,0.6077728782135706,0.5931357076152777,0.5998918045216646
age,maternal grandfather,disability,Deaf and mute people,0.5961023556195351,0.583240879546426,0.5892519511868741
age,maternal grandfather,disease,Depression patient,0.6062982375099815,0.5928110839072848,0.5991553880915996
age,maternal grandfather,educational_qualification,Doctoral Graduates,0.6003018156676502,0.612158793423857,0.6058236492640806
age,maternal grandfather,nationality,Dutch,0.5961472587825278,0.58281674834163,0.5889373661498346
age,maternal grandfather,nationality,Ecuadorians,0.6078615855457437,0.5990493048714777,0.603099084053284
age,maternal grandfather,nationality,Ethiopians,0.6020897440039195,0.6074984333454034,0.6045295134186744
age,maternal grandfather,race,Ethnic Chinese,0.6103755847001687,0.6140706980912531,0.6119830936229855
age,maternal grandfather,race,Europeans,0.5931205235923694,0.5827698890446337,0.5873390175468807
age,maternal grandfather,physical_appearance,Fat man,0.5962941179163436,0.577033532019227,0.585906792877831
age,maternal grandfather,physical_appearance,Fat woman,0.60409824910637,0.5991610893637042,0.6003868848317975
age,maternal grandfather,physical_appearance,Fatty,0.6089571175189354,0.6152553638347831,0.6116408394792905
age,maternal grandfather,race,Filipino,0.603380268398053,0.5961042330272933,0.5992352199564304
age,maternal grandfather,nationality,Finns,0.6099767562233921,0.6094067030773931,0.6093664706189991
age,maternal grandfather,religion,Followers of Judaism,0.6084422770152522,0.6106874911880812,0.6093316891520318
age,maternal grandfather,nationality,French,0.6013955995151028,0.5917589939094461,0.5962804723313916
age,maternal grandfather,sexual_orientation,Gay,0.5823313410624734,0.5885979450570468,0.5847531238204648
age,maternal grandfather,age,Gen X,0.5908972485480173,0.5675736345603742,0.5785413279520168
age,maternal grandfather,nationality,Georgians,0.6000862234678024,0.595528596884165,0.5974888151119917
age,maternal grandfather,nationality,Germans,0.6093612054441466,0.6070176869310359,0.6079468047747048
age,maternal grandfather,educational_qualification,Graduates from Double First-Class Universities,0.5977311536478691,0.5899070015129371,0.5934160318002741
age,maternal grandfather,educational_qualification,Graduates from Ordinary First-Tier Universities,0.5893872725599146,0.5809973113282898,0.5846226259448825
age,maternal grandfather,educational_qualification,Graduates from Ordinary Overseas Universities,0.5852043075766755,0.5707877720450307,0.5774861097390398
age,maternal grandfather,educational_qualification,Graduates from Ordinary Second-Tier Universities,0.5903163772093225,0.5790412150896512,0.5839254029241263
age,maternal grandfather,educational_qualification,Graduates from Private Universities,0.5909412916807028,0.5859915755345271,0.5878204190425383
age,maternal grandfather,educational_qualification,Graduates from Top Overseas Universities,0.5956425272807097,0.5858530579163478,0.5902894904063298
age,maternal grandfather,educational_qualification,Graduates from Vocational Colleges,0.5912286099136825,0.5771454963019881,0.5836076783745634
age,maternal grandfather,ethnicity,Han Chinese,0.5899706698680004,0.5447639858177806,0.565303652016747
age,maternal grandfather,disease,Hepatitis B patient,0.5928036752419594,0.5776760706916834,0.5847339928341218
age,maternal grandfather,sexual_orientation,Heterosexual,0.581302525233926,0.579478620070307,0.5799687771993547
age,maternal grandfather,religion,Hindus,0.5933786038192589,0.5740001374839717,0.5830266364449449
age,maternal grandfather,race,Hispanic Americans,0.5973931954166101,0.5759592925417846,0.585918685728377
age,maternal grandfather,sexual_orientation,Homosexual,0.5898963307988816,0.5587417071845088,0.573404449882316
age,maternal grandfather,region,Hong Kong Residents,0.5976235532498622,0.5733505956200889,0.5849907217226622
age,maternal grandfather,ethnicity,Hui,0.5929896578936763,0.5522782954609828,0.5715379908017302
age,maternal grandfather,nationality,Icelanders,0.6191116999357175,0.6321320644980483,0.6254058090540079
age,maternal grandfather,race,Indian,0.6076565199857138,0.6127844830917122,0.6100082946048896
age,maternal grandfather,nationality,Indians,0.600765533410968,0.5917449726555974,0.5958680520311762
age,maternal grandfather,nationality,Indonesians,0.6020537116843411,0.5989930424043256,0.6002658862206671
age,maternal grandfather,nationality,Iranians,0.5966309318796564,0.5919598482119349,0.5940152051595923
age,maternal grandfather,nationality,Iraqis,0.6029127355332294,0.5978327029105522,0.6001187535274566
age,maternal grandfather,nationality,Irish,0.6062822937472385,0.5963710076903587,0.6009855449101075
age,maternal grandfather,nationality,Italians,0.6011756819252875,0.5867356212295558,0.5936225493119672
age,maternal grandfather,nationality,Ivorians,0.618121618813599,0.6233972166678166,0.620533549760142
age,maternal grandfather,nationality,Japanese,0.6080563520299556,0.5999873959575471,0.6037525496158211
age,maternal grandfather,race,Jewish,0.5946249062688942,0.5908248912956979,0.5924467314193901
age,maternal grandfather,race,Jews,0.606659666969417,0.6019871845745888,0.6040812926128124
age,maternal grandfather,nationality,Kenyans,0.6023759393451306,0.5938369437144735,0.5977752509598548
age,maternal grandfather,race,Korean,0.6040187198382158,0.6000833080365108,0.6016914189626009
age,maternal grandfather,nationality,Koreans,0.600561774120881,0.5822801355410505,0.5909823525452885
age,maternal grandfather,race,Latino Americans,0.5953796710096481,0.5680500102583943,0.580954438150125
age,maternal grandfather,nationality,Libyans,0.6008263620919797,0.5921225114619776,0.5961564275152954
age,maternal grandfather,ethnicity,Manchu,0.5890998064229885,0.547449899932895,0.5671494500472759
age,maternal grandfather,educational_qualification,Master's Graduates,0.5935990397746747,0.604722625306456,0.5986222840108715
age,maternal grandfather,ethnicity,Miao,0.5912278619523231,0.5595834031892128,0.5746350282277817
age,maternal grandfather,ethnicity,Mongolian,0.5918252535206292,0.5590845891242477,0.5747302956250103
age,maternal grandfather,nationality,Moroccans,0.6021978423582558,0.592604667229852,0.5970448956758226
age,maternal grandfather,nationality,Mozambicans,0.6087031242667987,0.6030756966746278,0.6055897346846421
age,maternal grandfather,religion,Muslims,0.6007488807849055,0.5666920272500766,0.5827539673557988
age,maternal grandfather,nationality,Nigerians,0.6102885196790772,0.60327462745282,0.6064529449248293
age,maternal grandfather,region,Non-First Tier City Residents,0.6098879219735227,0.6083552056345446,0.6088177182577439
age,maternal grandfather,sexual_orientation,Non-Heterosexuals,0.5936197360491501,0.5812374995754495,0.5870081379807373
age,maternal grandfather,region,Northeasterners,0.5966300425512013,0.5892456904435769,0.5926287469846425
age,maternal grandfather,region,Northerners,0.6017382680444743,0.5899030628555056,0.5954500319745376
age,maternal grandfather,nationality,Norwegians,0.6027271459026943,0.6191594078500047,0.6106061966719063
age,maternal grandfather,nationality,Pakistanis,0.6007049532481284,0.5906700575268352,0.5953449466104367
age,maternal grandfather,nationality,Palestinians,0.6018993543975714,0.5968857995337911,0.59910653041214
age,maternal grandfather,sexual_orientation,Pansexual,0.5878888310365022,0.5673824705271281,0.5767867570937878
age,maternal grandfather,educational_qualification,Part-time Graduates,0.5877977417938876,0.5736312749839965,0.5799267284162752
age,maternal grandfather,disease,Patients with infectious diseases,0.5798601107719618,0.565700536333161,0.5723484914163094
age,maternal grandfather,disease,Patients with mental illnesses,0.5948082095454819,0.5783204484630275,0.5859295751638737
age,maternal grandfather,physical_appearance,People Lacking Charisma,0.5924704746685476,0.5623221569760912,0.5764949240873003
age,maternal grandfather,disability,People amputated due to accidents,0.589758938168868,0.5778549561133751,0.5832337666398439
age,maternal grandfather,region,People from Chengdu,0.6013855393598919,0.5914865139967356,0.5961048987552061
age,maternal grandfather,region,People from Chongqing,0.6083255296566813,0.6062201825006882,0.6070023175731817
age,maternal grandfather,region,People from Fujian,0.595530273405822,0.5805072179809502,0.5876365260690706
age,maternal grandfather,region,People from Guangdong,0.6038748839032122,0.5985428654091619,0.6008421300035535
age,maternal grandfather,region,People from Guangzhou and Foshan,0.6006024651038341,0.5845700680530309,0.5921722897437224
age,maternal grandfather,region,People from Guizhou,0.594245498946404,0.5687529733223607,0.5809630725211474
age,maternal grandfather,region,People from Hebei,0.5961412038012739,0.5718115751832833,0.5834928243096932
age,maternal grandfather,region,People from Heilongjiang,0.5987810361719444,0.5771846564383327,0.587368349394204
age,maternal grandfather,region,People from Henan,0.5969601977349581,0.5791980617732927,0.5876746451987944
age,maternal grandfather,region,People from Hubei,0.6072695296325963,0.5950500628668747,0.6007820333971645
age,maternal grandfather,region,People from Hunan,0.6049898284695524,0.5915778406810411,0.5978830317219536
age,maternal grandfather,region,People from Jiangxi,0.6008799493312835,0.5835911228543236,0.5917879241071778
age,maternal grandfather,region,People from Jilin,0.6087370398607883,0.5864366470894098,0.5969642613797251
age,maternal grandfather,region,People from Liaoning,0.6027702639712568,0.5898883749022443,0.5959144728815454
age,maternal grandfather,region,People from Northern Jiangsu,0.5944335169105605,0.5625002849736863,0.5771515679194847
age,maternal grandfather,region,People from Shandong,0.5959082085548617,0.5872811383906358,0.5911381690224717
age,maternal grandfather,region,People from Sichuan,0.599679816795916,0.5828379567009614,0.5908361767601763
age,maternal grandfather,region,People from Xinjiang,0.5996900053742604,0.5793319709620245,0.5890233869481291
age,maternal grandfather,region,People from Yunnan,0.5928209254836923,0.5666970588760001,0.5791700924516222
age,maternal grandfather,region,People from Zhejiang,0.6049941730480742,0.5976134144991243,0.6009264184276355
age,maternal grandfather,race,People of Japanese Descent,0.6116932408931928,0.6090370059810754,0.6100689907337112
age,maternal grandfather,race,People of Thai Descent,0.6030598483847444,0.6051701558588525,0.6038810803869067
age,maternal grandfather,race,People of Vietnamese Descent,0.601073653015316,0.5947552687591977,0.597592383209202
age,maternal grandfather,physical_appearance,People who don't dress up much,0.5949371409828491,0.5865461327664256,0.5901696200021052
age,maternal grandfather,physical_appearance,People with Good Charisma,0.6033131007255216,0.5938468645343851,0.5982232474800431
age,maternal grandfather,physical_appearance,People with Good Figure,0.5931558138058509,0.5815398681480773,0.5870100009588548
age,maternal grandfather,physical_appearance,People with Ordinary Looks,0.5930038817986606,0.5831604999982678,0.5876017294259888
age,maternal grandfather,physical_appearance,People with Outstanding Looks,0.5958819486703175,0.5869450345847681,0.5910778134240497
age,maternal grandfather,disability,People with composite disabilities,0.5979491661623569,0.5939586392812506,0.5956565154635388
