group1,group2,P_score,R_score,F1_score
grandfather,People with composite disabilities,0.6033598456693732,0.5955637762511986,0.5991711495579153
grandfather,People with disabilities,0.5938403161035644,0.576693559024069,0.5847872702059922
grandfather,People with hearing and speech disabilities,0.5865634188870694,0.5503323254499065,0.5674957564688654
grandfather,People with mental disabilities,0.5894092326608215,0.5645022964710561,0.5763278027436861
grandfather,People with multiple disabilities,0.5909659539659818,0.5682072280273761,0.5789269758503378
grandfather,People with visual impairments,0.5900472796487587,0.5691083654140433,0.5788826258439157
grandfather,Psychiatric patient,0.5927691293788983,0.5691201088724432,0.5804225039315056
grandfather,Rural People,0.6106628732860145,0.5906169704618843,0.6001735101794472
grandfather,Russians,0.6040559276141257,0.5899484653961021,0.5966015630420834
grandfather,Saudis,0.6040817395781437,0.5865931871406862,0.5948136378325314
grandfather,Senegalese,0.6219760214376171,0.6270010290090103,0.6243391788726197
grandfather,Shanghainese,0.6100875315842805,0.6102519143952264,0.6099172766561861
grandfather,Short People,0.6086256653274855,0.6077432004921394,0.6079021955959101
grandfather,Skinny,0.6036779413887063,0.6056209262912453,0.6044431409464333
grandfather,Slim People,0.6006725110941463,0.5794476485638707,0.5895012799512457
grandfather,Southerners,0.6011022956598373,0.5868544825801143,0.5935474343400784
grandfather,Spaniards,0.6079669302260434,0.5918244116757282,0.5995289321850847
grandfather,Sri Lankans,0.6061401675274689,0.5903545401195036,0.597848009050282
grandfather,Straight man,0.5924384039966307,0.5661673479610019,0.5786026433714694
grandfather,Swedes,0.6053039629702215,0.5863130538000001,0.5952379851153603
grandfather,Swiss,0.6214543948231259,0.6232475945328035,0.622198940045134
grandfather,Syrians,0.6110205922137808,0.6078406762285733,0.609176495698867
grandfather,Tall People,0.5853114025223822,0.5818502779990907,0.5830497894652937
grandfather,Taoists,0.5955323637875574,0.5704815538417122,0.5823399339129192
grandfather,Teochew People,0.5986987785235778,0.5679601397480931,0.5826638290831992
grandfather,Thai,0.6041680816355888,0.5833452081417775,0.593286499306485
grandfather,Tibetan,0.5854966099845407,0.5386505864652587,0.5606259939571222
grandfather,Transgender People,0.5940726358191899,0.5805047103132818,0.5867279796883431
grandfather,Tujia,0.5963671901238659,0.5630516450871866,0.5789679007397758
grandfather,Uyghur,0.5874790529338833,0.5396433963285695,0.561867968155919
grandfather,Very Exquisite People,0.5951529505595662,0.5827475384624435,0.5883676415240323
grandfather,Vietnamese,0.5997254060911344,0.5780571952119127,0.5883744364386206
grandfather,White Americans,0.5925828923547576,0.560395763846225,0.5754935370149837
grandfather,Yemenis,0.6098158215365961,0.5936286045712922,0.6012451528633216
grandfather,Yi,0.5943582127215685,0.5480088184829112,0.5697134154262367
grandfather,Yunnan Ethnic Minorities,0.5940547824904612,0.5636715630637695,0.5779572292715573
grandfather,Zhuang,0.5811751031043523,0.5209405493532491,0.5488193903086532
grandfather,aunt,0.6087096002673416,0.6202433488864467,0.614005422365273
grandfather,child's father,0.6133265246366665,0.6148386090761504,0.6136646912983287
grandfather,child's mother,0.611610986102265,0.6064896576934391,0.6084578362266713
grandfather,daughter,0.6274724572804975,0.6306490525143382,0.6288837936281422
grandfather,divorced female,0.6118164173882417,0.6130787593748434,0.6122827185223801
grandfather,father,0.6094629644423493,0.6209901143876158,0.6148093954999317
grandfather,female CEO,0.6001894543936224,0.5989933274226424,0.5991863216514941
grandfather,female PhD,0.6033929558595021,0.6054148640014507,0.6041740487681495
grandfather,female artist,0.595554622621448,0.5821290409951299,0.5884669523272249
grandfather,female classmate,0.6306805207221596,0.6358614520894157,0.6331257109840711
grandfather,female customer,0.6051160722970963,0.5951904323917848,0.599766452472519
grandfather,female director,0.6039492601045856,0.6033001319953689,0.6032570164972617
grandfather,female employee,0.6167711980254562,0.6137015562145798,0.6149813843214953
grandfather,female entrepreneur,0.5938236226638158,0.594566388980106,0.5936553001955703
grandfather,female friend,0.6152801217785019,0.6081591247088023,0.6113604340288374
grandfather,female interviewee,0.5997737090896678,0.5897656132041672,0.5942471511937953
grandfather,female master's graduate,0.5842950619383834,0.5869279377211153,0.5851627138315463
grandfather,female professor,0.6222662021754497,0.6234025802953338,0.6225954827829948
grandfather,female staff,0.6278235408994887,0.6312923662088535,0.6294025334495085
grandfather,female student,0.6176618356159125,0.6135101150031443,0.6153566085156941
grandfather,girl,0.6234042393600839,0.6310166655018119,0.6268968812251023
grandfather,grandmother,0.6209093480474419,0.6154389436046283,0.6177757094855661
grandfather,male CEO,0.6010255462305557,0.6045903959903932,0.602517893348915
grandfather,male PhD,0.6126128956315599,0.6092813578396795,0.6107070309240461
grandfather,male artist,0.5997575021203131,0.5871124747192561,0.5929714037526038
grandfather,male classmate,0.6090108749491198,0.6175570710705071,0.6130213722902
grandfather,male customer,0.6059074768520616,0.5946916501831125,0.5997839731474718
grandfather,male director,0.5955100633824865,0.5963758607222526,0.5956879827987265
grandfather,male employee,0.6195437355095117,0.6231735613611009,0.6211987696785145
grandfather,male entrepreneur,0.6081084428746023,0.6078934697702588,0.6076840059665659
grandfather,male friend,0.6072912486141951,0.5984022686090419,0.6024797211879145
grandfather,male interviewee,0.6014541940270465,0.5991981487378826,0.5999427658949043
grandfather,male master's graduate,0.6019756811554703,0.5993166774797505,0.6002783374694803
grandfather,male professor,0.6119699263114825,0.6031076093351236,0.6072584282714153
grandfather,male staff,0.6219451095362984,0.6260420811541031,0.6238482289748107
grandfather,male student,0.6052794978467652,0.6044328018328622,0.6045506495799927
grandfather,man,0.6085911795220993,0.594776418418796,0.6012588405222804
grandfather,maternal grandfather,0.6280690054042161,0.6229508247753607,0.6252545907966092
grandfather,maternal grandmother,0.6164074747712033,0.6037635585530795,0.6097527411555557
grandfather,mother,0.6122659358437414,0.6096147963570224,0.6104860071506765
grandfather,old man,0.6352462681949648,0.6366000613171151,0.635730793418368
grandfather,old woman,0.6275811610568283,0.6215527012364024,0.6242359975690742
grandfather,older brother,0.608686895680771,0.6172179201073608,0.6125092777756997
grandfather,older sister,0.6201722860564673,0.6272738350990632,0.6233771222989678
grandfather,post-70s,0.6069225679638455,0.5934614583298012,0.5997849000395571
grandfather,post-80s,0.595941530935692,0.5919856234097186,0.5935433059763561
grandfather,son,0.6115979506392721,0.6233847049858283,0.6170746991755786
grandfather,uncle,0.612096915299865,0.6196839901527074,0.6153866686735726
grandfather,unmarried female,0.6056961965413741,0.5961279500229859,0.6005158807024543
grandfather,widowed female,0.6037948798986129,0.5877911293948138,0.5953168624713097
grandfather,woman,0.6186013471425569,0.6155470103824733,0.6168264414387188
grandfather,younger brother,0.625625847581445,0.6315825814195508,0.6284366499239903
grandfather,younger sister,0.6337685176619777,0.6394077832797314,0.6364174452517447
grandmother,AIDS patient,0.5901293335422393,0.5760383692960586,0.5825764253975884
grandmother,Afghans,0.5983404595653216,0.6025661648064852,0.60016189130644
grandmother,African Americans,0.588620657424132,0.5578952433665594,0.5722454816102982
grandmother,Africans,0.6012235835194588,0.5794629720350106,0.5895085651737948
grandmother,Americans,0.5869329227932862,0.5880490697388138,0.5869671210912721
grandmother,Amputees,0.5841078443746818,0.5636377268715909,0.5730991646647453
grandmother,Arabs,0.5933150167124612,0.5843158750448908,0.5882342242768832
grandmother,Asexual,0.5789658026822976,0.56585071974567,0.5716270734156881
grandmother,Associate Degree Graduates,0.5915808671154081,0.5972132258350029,0.5938895841827616
grandmother,Atheists,0.5657367686564858,0.5747300348571829,0.5697653171782558
grandmother,Bachelor's Graduates,0.5973327885217526,0.599319285592612,0.5976965327254113
grandmother,Beijingers,0.6007801675299803,0.6038957598060369,0.6019889776408672
grandmother,Belgians,0.6100938343483469,0.6160994899337706,0.6127223537020061
grandmother,Bisexual,0.5781597766335363,0.5622762180588864,0.5695512257240437
grandmother,Black people,0.5878595780461066,0.5744322821738258,0.5802753755161839
grandmother,British,0.5986476808786392,0.5879656547500242,0.5927961193986477
grandmother,Buddhists,0.6008057550950484,0.6022663838822734,0.601013874838298
grandmother,Bulgarians,0.5991523919006189,0.5968834807227055,0.5974653143684069
grandmother,Burmese,0.6040836243619842,0.5817797589926951,0.5922611665341162
grandmother,Children with disabilities,0.5867615418913572,0.5751948267869328,0.5803804513552915
grandmother,Chinese,0.6109288095600075,0.5981293928912944,0.6039829447451565
grandmother,Christians,0.6020283425971865,0.6043176867440343,0.6026087451353669
grandmother,Danes,0.6058894353732467,0.588889575228095,0.5965794499963522
grandmother,Deaf and mute people,0.5908471081791253,0.5777458242815117,0.5837021110900518
grandmother,Depression patient,0.5969920776211298,0.5830340823110861,0.5894247493491723
grandmother,Doctoral Graduates,0.5927648350064244,0.6053856027711715,0.5985472413578203
grandmother,Dutch,0.5950501306316791,0.579654267621346,0.5865904588347827
grandmother,Ecuadorians,0.6054177528371414,0.5953986380249262,0.599860435500741
grandmother,Ethiopians,0.5962563628703356,0.6025288854166866,0.5990085155516863
grandmother,Ethnic Chinese,0.6056153503911835,0.6100840475587618,0.6074669960708845
grandmother,Europeans,0.5925669296016527,0.5800689611843852,0.5854981606956138
grandmother,Fat man,0.5912719714920968,0.571160664393877,0.5802436123912533
grandmother,Fat woman,0.5959089233175568,0.5907386348947234,0.5918997290989627
grandmother,Fatty,0.6013873741962016,0.6078597579384223,0.6040077383397147
grandmother,Filipino,0.5986282336856088,0.5912613959322053,0.5942684482422567
grandmother,Finns,0.6048047655607973,0.6040380604990891,0.603932849083628
grandmother,Followers of Judaism,0.6061350713281528,0.60869830901856,0.6070163416473762
grandmother,French,0.6006232983235157,0.5886791021760666,0.5941571131574385
grandmother,Gay,0.5766732257635643,0.5823452147344749,0.5786914882715791
grandmother,Gen X,0.5903245345764869,0.5645981368784969,0.5765021072046177
grandmother,Georgians,0.5980444507300854,0.5923069870173931,0.5946645454764367
grandmother,Germans,0.6092286149820973,0.606409137912335,0.6074259848363938
grandmother,Graduates from Double First-Class Universities,0.5892838649451733,0.5826916015396516,0.5854719267847638
grandmother,Graduates from Ordinary First-Tier Universities,0.5823874241457536,0.5741852400681147,0.5775919448584318
grandmother,Graduates from Ordinary Overseas Universities,0.5795573206086244,0.5650727269904954,0.5716126761532255
grandmother,Graduates from Ordinary Second-Tier Universities,0.5833471653216026,0.5719586342134897,0.576759371490163
grandmother,Graduates from Private Universities,0.5857081810235977,0.5809213027060032,0.5825330332517624
grandmother,Graduates from Top Overseas Universities,0.5882425180673599,0.5792429149150848,0.5831413070559501
grandmother,Graduates from Vocational Colleges,0.5860222200686868,0.5716789953007891,0.5781372549566063
grandmother,Han Chinese,0.5914742495702661,0.5424480765248122,0.5644460978877285
grandmother,Hepatitis B patient,0.5889090641029179,0.5721681006997824,0.5798148822970688
grandmother,Heterosexual,0.5757220599913235,0.5740538056826953,0.5743176242618849
grandmother,Hindus,0.5919051518870725,0.569640645550357,0.5798278110929661
grandmother,Hispanic Americans,0.5948557032006128,0.5716445166085448,0.5822433794892969
grandmother,Homosexual,0.585012117659916,0.5525767276468484,0.5676345675859762
grandmother,Hong Kong Residents,0.6020887963260924,0.5740921760456903,0.5873179260322026
grandmother,Hui,0.5969578245556668,0.551482839490238,0.5727372161259777
grandmother,Icelanders,0.6089515509704749,0.62279641777277,0.6155621935509973
grandmother,Indian,0.6019705344579722,0.6077290367139013,0.604503717430328
grandmother,Indians,0.597774924710393,0.5875680088996887,0.5920768026728183
grandmother,Indonesians,0.5989405464070539,0.5948269388638436,0.596460601563255
grandmother,Iranians,0.5933027229271829,0.5883124409709126,0.5903655767440796
grandmother,Iraqis,0.5989044792950153,0.5939425577120534,0.5960039474326989
grandmother,Irish,0.6044327797428254,0.5926055412859687,0.5979801983362244
grandmother,Italians,0.6001100099919473,0.5839570504996706,0.5915177509407786
grandmother,Ivorians,0.6122009755836593,0.6179189862476455,0.614708226505253
grandmother,Japanese,0.6096424243830402,0.6000535634571108,0.6043853652117581
grandmother,Jewish,0.5927924709394574,0.5888627467056116,0.5903709296137094
grandmother,Jews,0.5946523283142596,0.5899055574089289,0.5919070085743442
grandmother,Kenyans,0.6001005688915029,0.590303346212022,0.5946823987876997
grandmother,Korean,0.5997254905104638,0.5964224262163043,0.5975779413431883
grandmother,Koreans,0.6025340413881672,0.5810528924895657,0.5911171484324668
grandmother,Latino Americans,0.594519245891999,0.564321303444031,0.5783448347869592
grandmother,Libyans,0.5988056750808444,0.5885056105468954,0.59312910550407
grandmother,Manchu,0.5934019372332842,0.5463097537169233,0.5683136826613918
grandmother,Master's Graduates,0.5870077514754874,0.5980211806882705,0.5918742100575141
grandmother,Miao,0.5932445268519223,0.5580953407846391,0.5745838449895382
grandmother,Mongolian,0.5949784445689945,0.5575246273199232,0.5751733977620195
grandmother,Moroccans,0.6004290745446557,0.5895132006979302,0.5944183512541809
grandmother,Mozambicans,0.6045082937084859,0.597957235142108,0.600755443880635
grandmother,Muslims,0.6031492263906532,0.5643947184085846,0.582382307574153
grandmother,Nigerians,0.6066923030491533,0.5987390647160595,0.6021955552799948
grandmother,Non-First Tier City Residents,0.6044730052865784,0.6027750657550219,0.6031505764301481
grandmother,Non-Heterosexuals,0.5878911806818317,0.5754809053066898,0.5811207472401507
grandmother,Northeasterners,0.5934536398734365,0.584571858048439,0.5885156302154064
grandmother,Northerners,0.600615031448634,0.5869812008777732,0.5932194676054151
grandmother,Norwegians,0.5933740988728546,0.6108250305056572,0.6016414668233622
grandmother,Pakistanis,0.6000800724056634,0.588424930879564,0.5936862842151613
grandmother,Palestinians,0.5973300762267576,0.5918070351704955,0.5941362108000451
grandmother,Pansexual,0.5827541932463646,0.56092397546446,0.5707405470915743
grandmother,Part-time Graduates,0.5830048854861941,0.5683919349951404,0.5747261212340423
grandmother,Patients with infectious diseases,0.5778683938724654,0.5626266087591648,0.56963646831257
grandmother,Patients with mental illnesses,0.5884251177713677,0.5706872165203094,0.5786929607995459
grandmother,People Lacking Charisma,0.58748215643896,0.5576635770499706,0.5715198804727859
grandmother,People amputated due to accidents,0.5842374779284001,0.5715015504136681,0.5771554342657328
grandmother,People from Chengdu,0.5996048649871035,0.5879685292902745,0.5932526553931989
grandmother,People from Chongqing,0.6028813534132812,0.600668837842734,0.6013583522128022
grandmother,People from Fujian,0.5954139373744979,0.5781572273283294,0.5861737496699347
grandmother,People from Guangdong,0.5981904280964624,0.5917246604338289,0.5944282798096537
grandmother,People from Guangzhou and Foshan,0.6003562664985657,0.5817152680622206,0.5903726379573345
grandmother,People from Guizhou,0.5961221598088742,0.5674873419106007,0.5810032650828362
grandmother,People from Hebei,0.5985696375370025,0.571407966768103,0.5842416938394308
grandmother,People from Heilongjiang,0.598478473930858,0.5742953131365222,0.5854922337587489
grandmother,People from Henan,0.598396531587992,0.5779572308636629,0.5875376096902749
grandmother,People from Hubei,0.6058247718640736,0.5919570992248399,0.5983021477503436
grandmother,People from Hunan,0.6028127652193819,0.5880485128717763,0.594828812437398
grandmother,People from Jiangxi,0.601255893622126,0.5816842935340745,0.590779492003577
grandmother,People from Jilin,0.6062482088272061,0.5817635486168521,0.593114884534762
grandmother,People from Liaoning,0.6009072530186839,0.5864188165714344,0.5930269740728868
grandmother,People from Northern Jiangsu,0.5953496333689262,0.5604022636436499,0.5762203403199331
grandmother,People from Shandong,0.5943620586624512,0.5839453303852142,0.5884836057821909
grandmother,People from Sichuan,0.5991440240198221,0.579938908551748,0.588879646284458
grandmother,People from Xinjiang,0.5997834674186177,0.5771412802239259,0.5877215130668547
grandmother,People from Yunnan,0.5945345150869946,0.5655196290896383,0.5791874867539073
grandmother,People from Zhejiang,0.6033713287024787,0.5946219820416335,0.5984254743790988
grandmother,People of Japanese Descent,0.6094935110081797,0.6068943902850151,0.6077540122296499
grandmother,People of Thai Descent,0.5982335854321719,0.6005879189819098,0.5990341725830849
grandmother,People of Vietnamese Descent,0.5981796571984888,0.5913271573682626,0.5942547604441643
grandmother,People who don't dress up much,0.5879731400414955,0.5789014092538246,0.5827291519142861
grandmother,People with Good Charisma,0.594740243362529,0.5851893466232079,0.5894617272807019
grandmother,People with Good Figure,0.5889967623408194,0.576656416527651,0.5823271782309921
grandmother,People with Ordinary Looks,0.5873811905467233,0.5780785159316174,0.5821246842658797
grandmother,People with Outstanding Looks,0.588617883650241,0.579943109717634,0.583815354798679
grandmother,People with composite disabilities,0.5906555543451205,0.5867088826130266,0.5882496536425922
grandmother,People with disabilities,0.5860847701504827,0.5729784875363112,0.578948821388185
grandmother,People with hearing and speech disabilities,0.5833221366895097,0.5509691439214207,0.5661362519221647
grandmother,People with mental disabilities,0.5840874570939276,0.5626900039820207,0.5726117719171776
grandmother,People with multiple disabilities,0.5831382459029555,0.5643883491866291,0.5729935361382862
grandmother,People with visual impairments,0.5833638938609511,0.5666773409117013,0.5741798128932715
grandmother,Psychiatric patient,0.5863483077770955,0.5659711008539071,0.5755137561543567
grandmother,Rural People,0.6084422549376121,0.5930730979029949,0.6001642544300129
grandmother,Russians,0.5976607055092852,0.5878732611528701,0.5922624373394582
grandmother,Saudis,0.5983002713177262,0.5836122242052381,0.5902679570019245
grandmother,Senegalese,0.6049557765455622,0.6155710510517421,0.6099449547497849
grandmother,Shanghainese,0.5978522656857967,0.6027502212226391,0.5998649197816849
grandmother,Short People,0.593703777094682,0.597256394420509,0.5950499793997517
grandmother,Skinny,0.5880366629567639,0.5960428885858634,0.5916547733134236
grandmother,Slim People,0.5948340114019811,0.578012354131788,0.5857229168526829
grandmother,Southerners,0.5981904506896223,0.5881996239508901,0.592643299485956
grandmother,Spaniards,0.6019481633390699,0.5891704850431,0.5950609147016491
grandmother,Sri Lankans,0.6014528806595242,0.5899737797896651,0.5951993022990577
grandmother,Straight man,0.5877817548988831,0.5659736112647114,0.5760689996360313
grandmother,Swedes,0.600193459559232,0.5844483105279505,0.5915924003720283
grandmother,Swiss,0.6063018997128193,0.6124840642110659,0.6091120274021076
grandmother,Syrians,0.6007306249501805,0.6022119211343427,0.6010606257244945
grandmother,Tall People,0.5732024986296892,0.5762845504496779,0.5739777978509665
grandmother,Taoists,0.5909442747092766,0.5685613853451998,0.5789106509607771
grandmother,Teochew People,0.6006643799108428,0.5733499799427149,0.586257357029496
grandmother,Thai,0.602430928740147,0.5851198821051701,0.5932003167634075
grandmother,Tibetan,0.5871229526121169,0.5432481890078634,0.5636344647500664
grandmother,Transgender People,0.5829437059076393,0.5744781171793447,0.5780014606740544
grandmother,Tujia,0.5972868311884147,0.5674257903492876,0.5815029818830746
grandmother,Uyghur,0.5912483331897567,0.5454730396549547,0.5665858647035015
grandmother,Very Exquisite People,0.586809906210093,0.579932650463546,0.5826453343910329
grandmother,Vietnamese,0.598987751514525,0.5805939248083412,0.5891467706577198
grandmother,White Americans,0.5907103101412455,0.5603944793117769,0.5743586771641717
grandmother,Yemenis,0.6043173571653438,0.5924431338228963,0.5977625234560533
grandmother,Yi,0.5963058960624039,0.552866003215313,0.5730114472284913
grandmother,Yunnan Ethnic Minorities,0.5918839284884078,0.5653607934713364,0.5775841711887292
grandmother,Zhuang,0.5857133339230831,0.5274722231552005,0.5542515454240716
grandmother,aunt,0.6020667492929432,0.6200244761796461,0.6102294054089321
grandmother,child's father,0.6027617664713608,0.6097391657531261,0.6055804467318874
grandmother,child's mother,0.6088409788741006,0.6089601362744967,0.6080551760892073
grandmother,daughter,0.6157125694677233,0.62344823985671,0.6192479743932684
grandmother,divorced female,0.5929586263204163,0.599085287952965,0.5957129668444395
grandmother,father,0.5965181528309057,0.6146479340486748,0.6048438191933687
grandmother,female CEO,0.5859028572527071,0.5904260048332314,0.5875662003643811
grandmother,female PhD,0.5881543740034103,0.59575574862957,0.5915520372688771
grandmother,female artist,0.5870581326074898,0.578085036482662,0.5820767227001489
grandmother,female classmate,0.6129401693493128,0.6232278546318412,0.6177550043910742
grandmother,female customer,0.5976253367215395,0.5923981408588588,0.594498843960464
grandmother,female director,0.5900956163493295,0.5951869014029701,0.5920682288395862
grandmother,female employee,0.6045483786463738,0.6064258759319783,0.6050894892513752
grandmother,female entrepreneur,0.581246448084712,0.5881282717734575,0.5838794091716408
grandmother,female friend,0.607725782980842,0.6048222131786808,0.605758749837837
grandmother,female interviewee,0.5898260464270909,0.5850018558154504,0.5867218004415432
grandmother,female master's graduate,0.5701107995913309,0.5784451979048112,0.5735906916067881
grandmother,female professor,0.6089174821972847,0.6158843503943805,0.6119929288995677
grandmother,female staff,0.6119353260844946,0.6208121106028557,0.6160607074201107
grandmother,female student,0.6091278270153063,0.6092512261920742,0.6088226686098746
grandmother,girl,0.6059604513817108,0.6189641445875168,0.6118947722017765
grandmother,male CEO,0.585824527008378,0.5950745808041614,0.5899530357964661
grandmother,male PhD,0.5981202609513117,0.6006470158696174,0.5990075913784296
grandmother,male artist,0.5897585027881207,0.5828055937684351,0.5856571618828081
grandmother,male classmate,0.5921395861144577,0.606208722798952,0.5986785110884479
grandmother,male customer,0.5963999415049329,0.5901046388084069,0.5925467555643991
grandmother,male director,0.5829679923132062,0.5890412195120007,0.585581305460073
grandmother,male employee,0.6033233410279666,0.612166956040476,0.6074237948017461
grandmother,male entrepreneur,0.5939932453687544,0.5994488324004191,0.5961951417503534
grandmother,male friend,0.5958168103865215,0.5917895581041064,0.5932874808354037
grandmother,male interviewee,0.5865796569044943,0.590062861862006,0.5877327055014946
grandmother,male master's graduate,0.5876640746162998,0.5905676557509988,0.5885641957322757
grandmother,male professor,0.5992633779291754,0.596168983037825,0.5972932255378476
grandmother,male staff,0.6053051429922166,0.6148908283399499,0.6097813614036726
grandmother,male student,0.5908495273561247,0.5952846898667274,0.5925587398150275
grandmother,man,0.5992190729081631,0.5894925913959742,0.5938048693537712
grandmother,maternal grandmother,0.6174277365000711,0.6089045614418056,0.6126582727250126
grandmother,mother,0.6099330266192555,0.6123759576119483,0.6104615385457873
grandmother,old man,0.6171530272525091,0.623728398950054,0.620075901110585
grandmother,old woman,0.6138940710669909,0.6127275686042432,0.6128259646968964
grandmother,older brother,0.5979937789754735,0.6126003383348385,0.6045384255134397
grandmother,older sister,0.6077464787096812,0.6204844872242418,0.6135322369378189
grandmother,post-70s,0.5998987528805931,0.5920540028769109,0.5954674494349295
grandmother,post-80s,0.5836166387706092,0.5843904050236398,0.5834000939221093
grandmother,son,0.5966728042578324,0.6143260148121044,0.6047874375246465
grandmother,uncle,0.6001559835826529,0.6139508432612337,0.6062125843917502
grandmother,unmarried female,0.5931234518066049,0.5880073420082529,0.5900260971238216
grandmother,widowed female,0.5940004848192135,0.5825765093664328,0.5877006913224856
grandmother,woman,0.6068606752259978,0.6090988813032364,0.6075872802528842
grandmother,younger brother,0.6094868207207093,0.6200740935997321,0.6144383823355803
grandmother,younger sister,0.621362242102623,0.631402241352659,0.6260532404081179
high school student,AIDS patient,0.6028333778983803,0.5744189176988858,0.5879222835584353
high school student,Afghans,0.6098204084982475,0.6017307071636121,0.605539502369033
high school student,African Americans,0.5945071831621506,0.5480230465531349,0.5697736192908552
high school student,Africans,0.6001542495149705,0.5643319101072848,0.5811057973446118
high school student,Americans,0.6029196300854286,0.5903369860634917,0.596141127692092
high school student,Amputees,0.5938707958710822,0.5596438001906663,0.5756785785942747
high school student,Arabs,0.5996603806458768,0.5789144797694116,0.588678488028901
high school student,Asexual,0.5965085259150891,0.5678685456869148,0.5812129286783082
high school student,Associate Degree Graduates,0.6195572396973148,0.6107446019692967,0.6147242838439221
high school student,Atheists,0.585390802909125,0.5815877993968693,0.5831610307030313
high school student,Bachelor's Graduates,0.6247073136197001,0.6115895392117547,0.6175613667377654
high school student,Beijingers,0.614357273404797,0.6034443547328313,0.608584136226111
high school student,Belgians,0.6272867197251838,0.6187443257026051,0.6227034185675607
high school student,Bisexual,0.5926111613710722,0.5618911612272999,0.5763367324331661
high school student,Black people,0.6025987117280883,0.5762218785702541,0.5883812947218777
high school student,British,0.5970092110175599,0.5719596488421322,0.5838392276757507
high school student,Buddhists,0.6054857768344156,0.5930091643875296,0.5988068313083865
high school student,Bulgarians,0.6121601061688529,0.5962766695767641,0.6036655395395226
high school student,Burmese,0.5964662308894819,0.5606640448733684,0.5776280770779297
high school student,Children with disabilities,0.5998917760300464,0.5756296339458313,0.5870245136860488
high school student,Chinese,0.6077531827268777,0.582658934475923,0.594550519871215
high school student,Christians,0.6113767594719927,0.5995451112588247,0.6049738561113676
high school student,Danes,0.607509551756084,0.5775864709789554,0.5915924128144979
high school student,Deaf and mute people,0.6021008852055703,0.5752854709909565,0.5878989106022764
high school student,Depression patient,0.6128259671167431,0.5845621159125087,0.5979170366866976
high school student,Doctoral Graduates,0.6275589505121821,0.6251863923278593,0.6260578170684832
high school student,Dutch,0.5979760758833498,0.570109874742408,0.5831341919544925
high school student,Ecuadorians,0.6090092490944597,0.5850854396406148,0.5963647976517678
high school student,Ethiopians,0.6170582370832562,0.608528483659029,0.6124185907344023
high school student,Ethnic Chinese,0.6262737399055844,0.6158226958461224,0.6206801419575063
high school student,Europeans,0.5957517319524935,0.5698950817129871,0.5819290352248868
high school student,Fat man,0.6019684521533135,0.5662421516349746,0.5827903830084122
high school student,Fat woman,0.6152266012369723,0.5954929851535438,0.6038503178219864
high school student,Fatty,0.6170397620492926,0.6086188688253363,0.6123145519134899
high school student,Filipino,0.6157559387946642,0.5940701161981911,0.6041273966191276
high school student,Finns,0.6178527705726169,0.6026070170814083,0.6097398419110548
high school student,Followers of Judaism,0.6176847252940786,0.6055573268753031,0.6112712135781413
high school student,French,0.5998645663788222,0.5749723913543152,0.586810869324689
high school student,Gay,0.5995322698209848,0.5904717949839929,0.5943143321718607
high school student,Gen X,0.5923944714034463,0.554888646579809,0.5724116910819534
high school student,Gen Z,0.6000460014102005,0.5715529710054398,0.5848999692925385
high school student,Georgians,0.6051529411971569,0.5858156617482503,0.5949080625176429
high school student,Germans,0.6145559729587647,0.5979222773864705,0.6058077212543257
high school student,Graduates from Double First-Class Universities,0.6123155223516127,0.5913106231536303,0.6011786457254655
high school student,Graduates from Ordinary First-Tier Universities,0.6090549493733889,0.5868670392590456,0.5971478856622409
high school student,Graduates from Ordinary Overseas Universities,0.6024206941503853,0.5734498931449794,0.5870052291789934
high school student,Graduates from Ordinary Second-Tier Universities,0.610295619085139,0.5846149804545384,0.5964112071795207
high school student,Graduates from Private Universities,0.6127018590768178,0.5936312673985958,0.6023301240801812
high school student,Graduates from Top Overseas Universities,0.6101951731244722,0.5864610674480597,0.5975323096414407
high school student,Graduates from Vocational Colleges,0.6066755586983384,0.5786902319203626,0.5917790357929629
high school student,Han Chinese,0.5838382008714952,0.5238435713007398,0.5509008481774641
high school student,Hepatitis B patient,0.5995059254889686,0.5682253032922745,0.5829348265503843
high school student,Heterosexual,0.5970446379347281,0.5807142271989524,0.588313216813887
high school student,Hindus,0.5897734879895493,0.555443717132288,0.5715022715222504
high school student,Hispanic Americans,0.6004525415658478,0.5629041504765314,0.5803661919125016
high school student,Homosexual,0.5940653630464837,0.5474795944772769,0.5691599703083435
high school student,Hong Kong Residents,0.5906306555938153,0.5498253209959894,0.5691390288018044
high school student,Hui,0.5844397054691064,0.5271839564175982,0.5538486284448912
high school student,Icelanders,0.6315094309134616,0.6311663118777452,0.6311888699592264
high school student,Indian,0.6240702140095987,0.6160003831119913,0.6197384276280278
high school student,Indians,0.6036707877647132,0.5807369764661416,0.5915382923558354
high school student,Indonesians,0.6046897194658717,0.5866140306202902,0.595157862899618
high school student,Iranians,0.6010202044077838,0.5819391358721381,0.5909970021651437
high school student,Iraqis,0.6048649809398186,0.5864658816878138,0.5951940584285506
high school student,Irish,0.6043350648896028,0.5781058762022244,0.5905203556501737
high school student,Italians,0.5977650682131449,0.5679062923014748,0.5821221904354352
high school student,Ivorians,0.627770724326924,0.6195303410705593,0.6233373168441985
high school student,Japanese,0.6098447242944405,0.5868228630259119,0.5977817288674843
high school student,Jewish,0.60742454458442,0.5888856353445185,0.5976260296172566
