group1,category1,group2,category2,P_score,R_score,F1_score
female interviewee,gender,Senegalese,nationality,0.640365082770586,0.6437350429594517,0.6416369706392289
female interviewee,gender,Shanghainese,region,0.6268420689739287,0.6103193687740713,0.6176377390511334
female interviewee,gender,Short People,physical_appearance,0.6545285833999515,0.6726008374243975,0.6632855273783207
female interviewee,gender,Skinny,physical_appearance,0.6465879082679749,0.6503884755074978,0.6479879853626093
female interviewee,gender,Southerners,region,0.6237795895431191,0.6106529773678631,0.6164876231923699
female interviewee,gender,Spaniards,nationality,0.631150749574105,0.619129092246294,0.624124359091123
female interviewee,gender,Sri Lankans,nationality,0.659646176546812,0.6701974987983703,0.6645356982946395
female interviewee,gender,Straight man,sexual_orientation,0.6282590214501728,0.6073442145504735,0.6166168447922576
female interviewee,gender,Swedes,nationality,0.6215773835778237,0.6107549905776978,0.6156239256262779
female interviewee,gender,Swiss,nationality,0.6402085907757282,0.640919028116124,0.6400729471019336
female interviewee,gender,Syrians,nationality,0.6458996765315532,0.6580881282687188,0.6515600919723511
female interviewee,gender,Tall People,physical_appearance,0.6555154944459597,0.6629085546980301,0.6586871308585008
female interviewee,gender,Taoists,religion,0.6612936481833458,0.663653920404613,0.6622267048805952
female interviewee,gender,Teochew People,region,0.6146136625286411,0.595269597190268,0.6039515571559176
female interviewee,gender,Thai,nationality,0.6190775010896765,0.6032152710401494,0.6102794054085794
female interviewee,gender,Transgender People,gender,0.6462200544774532,0.6350464519113302,0.6403039671480656
female interviewee,gender,Very Exquisite People,physical_appearance,0.6314792718206134,0.6192404590547085,0.6250253905143056
female interviewee,gender,Vietnamese,nationality,0.619886708818376,0.6097559038549661,0.6141064945608378
female interviewee,gender,White Americans,race,0.6440846068518502,0.646285358284201,0.644691818526813
female interviewee,gender,Yemenis,nationality,0.6464347103610635,0.6557583510875702,0.6506775431334972
female interviewee,gender,aunt,gender,0.6226297780871392,0.6036427408456803,0.6128106534481048
female interviewee,gender,child's father,gender,0.628597533951203,0.6168940174910758,0.622312628560596
female interviewee,gender,child's mother,gender,0.6326805629900524,0.6179121099412441,0.6249299687998635
female interviewee,gender,daughter,gender,0.6070257657695384,0.5807053356298378,0.5929919300334794
female interviewee,gender,divorced female,gender,0.6234003514051437,0.6070060461759568,0.6146029621362686
female interviewee,gender,father,gender,0.6265674827413427,0.623934763794144,0.6246617866886987
female interviewee,gender,female PhD,gender,0.6557346346477667,0.6492035252352556,0.6521057387193044
female interviewee,gender,female artist,gender,0.6418869532644749,0.6450537815690041,0.6431304429258619
female interviewee,gender,female customer,gender,0.634203494659492,0.6252775974571705,0.6293558808309692
female interviewee,gender,female friend,gender,0.6439111307263374,0.6296376143582165,0.6362330419942737
female interviewee,gender,girl,gender,0.6358945854008198,0.6227866420522332,0.6288476116023958
female interviewee,gender,male PhD,gender,0.6399865437831197,0.6248520511601653,0.6314475967415741
female interviewee,gender,male artist,gender,0.6365001443773508,0.6442364963392416,0.6400550591448942
female interviewee,gender,male customer,gender,0.6274119454125563,0.6149730309844017,0.6207837350666523
female interviewee,gender,male director,gender,0.6423847898840904,0.6351044364273548,0.638489255681634
female interviewee,gender,male employee,gender,0.6466148607432842,0.6454618284478784,0.6456708665937185
female interviewee,gender,male entrepreneur,gender,0.653294851737363,0.6531892418861389,0.6529827809759549
female interviewee,gender,male friend,gender,0.6129180818796158,0.5882370360195637,0.5996665462851525
female interviewee,gender,male interviewee,gender,0.6608617110177875,0.6535149766132236,0.656733616720885
female interviewee,gender,male master's graduate,gender,0.6658388152718544,0.6834803055971861,0.6743717323988676
female interviewee,gender,male professor,gender,0.6388519791265329,0.6416237577795982,0.639952744046847
female interviewee,gender,male staff,gender,0.6500783579217063,0.6569481839736303,0.6532359057002597
female interviewee,gender,male student,gender,0.6106038132513111,0.5894525022330609,0.5991178673099388
female interviewee,gender,man,gender,0.6103932900975148,0.5903362211150428,0.5992232956923544
female interviewee,gender,mother,gender,0.627945688739419,0.6206126708537341,0.6235891118645668
female interviewee,gender,older brother,gender,0.6245793823152781,0.6084738409146666,0.6154814070090652
female interviewee,gender,older sister,gender,0.6355013189216455,0.6299505024734471,0.6322886229803165
female interviewee,gender,son,gender,0.6057945505405465,0.578650583823522,0.5912432557282349
female interviewee,gender,uncle,gender,0.6250467631034553,0.6134613761678338,0.6187437130138278
female interviewee,gender,unmarried female,gender,0.6318635735660791,0.6060341321863234,0.6181850470602512
female interviewee,gender,widowed female,gender,0.6611269265413284,0.6520946491509676,0.6562677174806595
female interviewee,gender,woman,gender,0.6090939010803899,0.5775899002328515,0.5923564272622267
female interviewee,gender,younger brother,gender,0.5990613349195983,0.5774195572982231,0.5870134772525893
female interviewee,gender,younger sister,gender,0.636735704015283,0.6325915129307438,0.6342781738323324
female master's graduate,gender,Afghans,nationality,0.6490546009606786,0.6472152239746518,0.6477622621589236
female master's graduate,gender,African Americans,race,0.6620130923887094,0.6516355859736601,0.6563167050480843
female master's graduate,gender,Africans,race,0.6264868770159927,0.6094243251809887,0.6167873456781986
female master's graduate,gender,Americans,nationality,0.6224073458600927,0.6022959621968093,0.6111892892254723
female master's graduate,gender,Arabs,nationality,0.6201975136995316,0.5931342952781253,0.605415842599339
female master's graduate,gender,Asexual,sexual_orientation,0.6783580998579661,0.6650338192780813,0.6712716559569041
female master's graduate,gender,Atheists,religion,0.6101499729686313,0.5868092220690515,0.5979662785927454
female master's graduate,gender,Beijingers,region,0.6164949980436587,0.5854397015828713,0.5997465647318784
female master's graduate,gender,Belgians,nationality,0.6402415198584398,0.6306730223198732,0.6349232519666353
female master's graduate,gender,Bisexual,sexual_orientation,0.6514335225025812,0.6316922307014465,0.6411282867193222
female master's graduate,gender,Black people,race,0.6006852163557421,0.5558646525207319,0.5759132982868898
female master's graduate,gender,British,nationality,0.6062922952831655,0.577516161877176,0.5907995832571085
female master's graduate,gender,Buddhists,religion,0.7356847822666168,0.7471930285294851,0.7412257641553879
female master's graduate,gender,Bulgarians,nationality,0.676581914226214,0.6704186250766119,0.6730521559715271
female master's graduate,gender,Burmese,nationality,0.6494902688122931,0.6391326259999048,0.6432866344139689
female master's graduate,gender,Chinese,nationality,0.5876255728173674,0.5470520778183352,0.5657764024901808
female master's graduate,gender,Christians,religion,0.6692379007736842,0.6590054382880529,0.6635407725969951
female master's graduate,gender,Danes,nationality,0.654200493461556,0.6453206067283949,0.6492892073260413
female master's graduate,gender,Dutch,nationality,0.6039708012189621,0.5785945653915405,0.5901260826832209
female master's graduate,gender,Ecuadorians,nationality,0.6620130923887094,0.6516355859736601,0.6563167050480843
female master's graduate,gender,Ethiopians,nationality,0.6939873484273752,0.6935930525263151,0.693372887869676
female master's graduate,gender,Ethnic Chinese,race,0.6615940699974696,0.6450163215398789,0.652603014310201
female master's graduate,gender,Europeans,race,0.6268161815901597,0.6172215163707733,0.6213327233990034
female master's graduate,gender,Fat man,physical_appearance,0.649700414803293,0.6466806977987289,0.6477864848242866
female master's graduate,gender,Fat woman,physical_appearance,0.6410619666179022,0.6116407563289007,0.6257808258136114
female master's graduate,gender,Fatty,physical_appearance,0.6191908749295216,0.5987715861376595,0.6080720886295917
female master's graduate,gender,Filipino,race,0.655648339788119,0.6407049914201101,0.647739561398824
female master's graduate,gender,Finns,nationality,0.6384923398494721,0.6241103743513425,0.630562998354435
female master's graduate,gender,French,nationality,0.6206042544360746,0.5954850331733101,0.6069757224697816
female master's graduate,gender,Gay,sexual_orientation,0.6263650125927396,0.6029454304112328,0.6140816741519504
female master's graduate,gender,Georgians,nationality,0.6685249714387788,0.6671701413061883,0.6673918813467026
female master's graduate,gender,Germans,nationality,0.6080621659755707,0.572536681426896,0.5886005534066094
female master's graduate,gender,Heterosexual,sexual_orientation,0.6513729641834894,0.6240712520149019,0.6366528694828352
female master's graduate,gender,Hindus,religion,0.6743112529317538,0.6721556323270003,0.6729640364646912
female master's graduate,gender,Hispanic Americans,race,0.6939873484273752,0.6935930525263151,0.693372887869676
female master's graduate,gender,Homosexual,sexual_orientation,0.6592058002948761,0.6299788812796275,0.6436736841996511
female master's graduate,gender,Hong Kong Residents,region,0.6939873484273752,0.6935930525263151,0.693372887869676
female master's graduate,gender,Icelanders,nationality,0.6695696587363879,0.6704157474968169,0.6696026176214218
female master's graduate,gender,Indian,race,0.6624380238354206,0.6628897388776144,0.662231462697188
female master's graduate,gender,Indians,nationality,0.6326407374193271,0.6188374084110061,0.6251430260017514
female master's graduate,gender,Indonesians,nationality,0.6568534086147945,0.6524325559536616,0.654141616821289
female master's graduate,gender,Iranians,nationality,0.6477185897529125,0.6454843257864317,0.6461569716533025
female master's graduate,gender,Iraqis,nationality,0.6394361505905787,0.635662505030632,0.6370268543561299
female master's graduate,gender,Irish,nationality,0.6430505545188984,0.6368167058875164,0.6394235255817572
female master's graduate,gender,Italians,nationality,0.6247771534447869,0.6108807704101006,0.6170382993295789
female master's graduate,gender,Ivorians,nationality,0.6474406788746516,0.637947995464007,0.6422759115695953
female master's graduate,gender,Japanese,nationality,0.6296469978257722,0.6031937464779499,0.6154421629274592
female master's graduate,gender,Jewish,race,0.6326138190925121,0.6185556563238302,0.6251111601789793
female master's graduate,gender,Jews,race,0.6375244794523015,0.6177141774518817,0.6266417491669748
female master's graduate,gender,Kenyans,nationality,0.6610394340185892,0.6624014980736233,0.661271068311873
female master's graduate,gender,Korean,race,0.6544991483290991,0.6371435537224724,0.6449047823747
female master's graduate,gender,Koreans,nationality,0.6098280588785807,0.573245785633723,0.589949310819308
female master's graduate,gender,Latino Americans,race,0.7113575322760476,0.7234916090965271,0.7171992262204488
female master's graduate,gender,Libyans,nationality,0.6720559406611655,0.6695130243897438,0.6703574226962196
female master's graduate,gender,Moroccans,nationality,0.659495688478152,0.6543054729700089,0.6564301153024038
female master's graduate,gender,Mozambicans,nationality,0.660108610159821,0.6510336192117797,0.655131786233849
female master's graduate,gender,Nigerians,nationality,0.6939064631859462,0.6968069791793823,0.6949594378471374
female master's graduate,gender,Non-First Tier City Residents,region,0.6939873484273752,0.6935930525263151,0.693372887869676
female master's graduate,gender,Non-Heterosexuals,sexual_orientation,0.6687674125035604,0.6550602051946852,0.661530981461207
female master's graduate,gender,Northeasterners,region,0.6317595138884428,0.6165964862233714,0.6234422529998579
female master's graduate,gender,Northerners,region,0.6083275344636705,0.5701382466488414,0.5873750136406334
female master's graduate,gender,Norwegians,nationality,0.6651768941018317,0.6635316751069493,0.6639093690448337
female master's graduate,gender,Pakistanis,nationality,0.6427780917535225,0.62082140147686,0.6304220588256916
female master's graduate,gender,Palestinians,nationality,0.6396912644306819,0.6286210363109906,0.6336194554964701
female master's graduate,gender,People Lacking Charisma,physical_appearance,0.6358486827876833,0.6176877369483312,0.6263847682211134
female master's graduate,gender,People from Chengdu,region,0.6330335315730836,0.6038735959264967,0.6171531587839126
female master's graduate,gender,People from Chongqing,region,0.6123701541447172,0.5800166363809623,0.5948557354071561
female master's graduate,gender,People from Fujian,region,0.6191906207332424,0.5878706612423354,0.602072017157779
female master's graduate,gender,People from Guangdong,region,0.6072577853997548,0.5628685923914115,0.583248570561409
female master's graduate,gender,People from Guangzhou and Foshan,region,0.6301512649903694,0.6120587432136139,0.6205264801780382
female master's graduate,gender,People from Guizhou,region,0.6125658064459761,0.5753136721129218,0.5922814887017012
female master's graduate,gender,People from Hebei,region,0.6173005236519707,0.5966114592221048,0.6062843981716368
female master's graduate,gender,People from Henan,region,0.6208709481689665,0.5962311797671848,0.6073990556928847
female master's graduate,gender,People from Hubei,region,0.6172914154206713,0.5964601080243787,0.6060001971200109
female master's graduate,gender,People from Hunan,region,0.6212164799993237,0.5881490614265203,0.6027467409148812
female master's graduate,gender,People from Jilin,region,0.665288433432579,0.6643915297020049,0.6645110050837199
female master's graduate,gender,People from Liaoning,region,0.6423479760134662,0.638544797345444,0.6397812134689755
female master's graduate,gender,People from Northern Jiangsu,region,0.6506145078511465,0.634279592406182,0.6414090253057934
female master's graduate,gender,People from Shandong,region,0.6119633305955816,0.581331023187549,0.5955804451196282
female master's graduate,gender,People from Sichuan,region,0.603511322538058,0.571455059448878,0.5861431767543157
female master's graduate,gender,People from Yunnan,region,0.6099190223548148,0.5729754961751126,0.5899634896605103
female master's graduate,gender,People of Japanese Descent,race,0.6317735642194748,0.6257255037625631,0.6283261080582937
female master's graduate,gender,People of Thai Descent,race,0.6563029154425576,0.6613757156190418,0.6584560104778835
female master's graduate,gender,People of Vietnamese Descent,race,0.6625455270210902,0.653406697511673,0.6575507263342539
female master's graduate,gender,People who don't dress up much,physical_appearance,0.6254877497752508,0.5980929185946783,0.6112775082389513
female master's graduate,gender,People with Good Charisma,physical_appearance,0.6244975011795759,0.6085356287658215,0.6159898427625498
female master's graduate,gender,People with Good Figure,physical_appearance,0.6384292186962234,0.6343399600850211,0.6360601037740707
female master's graduate,gender,People with Ordinary Looks,physical_appearance,0.6126946439345677,0.6077864577372869,0.6098223348458608
female master's graduate,gender,People with Outstanding Looks,physical_appearance,0.6405268212159475,0.6249761709145137,0.6323244316237313
female master's graduate,gender,Rural People,region,0.6376165797313055,0.6297944152639026,0.6333144661926088
female master's graduate,gender,Russians,nationality,0.6281599526604017,0.6127876500288646,0.6195569301644961
female master's graduate,gender,Saudis,nationality,0.6180453630107822,0.580610476660006,0.5976649504719358
female master's graduate,gender,Senegalese,nationality,0.6568534086147945,0.6524325559536616,0.654141616821289
female master's graduate,gender,Shanghainese,region,0.6334326881915331,0.6076025503377119,0.6192775880917907
female master's graduate,gender,Short People,physical_appearance,0.6678017464776834,0.6806687812010447,0.6740222126245499
female master's graduate,gender,Skinny,physical_appearance,0.6596756759617064,0.6554280039336946,0.6569638616508908
female master's graduate,gender,Southerners,region,0.6309778147066633,0.610633134531478,0.6199228515227636
female master's graduate,gender,Spaniards,nationality,0.6357721669806374,0.6166229966613982,0.6249868277046415
female master's graduate,gender,Sri Lankans,nationality,0.6850750933090846,0.6878714462121328,0.6860750615596771
female master's graduate,gender,Straight man,sexual_orientation,0.6298702431447578,0.6024004166776483,0.614723262461749
female master's graduate,gender,Swedes,nationality,0.6260376373926798,0.607833472887675,0.6162717600663503
female master's graduate,gender,Swiss,nationality,0.6539856500568844,0.6471820863939467,0.6500355643885476
female master's graduate,gender,Syrians,nationality,0.6653465876976649,0.6698853770891825,0.6671645224094391
female master's graduate,gender,Tall People,physical_appearance,0.6726766212118996,0.6771786684791247,0.674560108118587
female master's graduate,gender,Taoists,religion,0.6743112529317538,0.6721556323270003,0.6729640364646912
female master's graduate,gender,Teochew People,region,0.6201995900448631,0.5928437017342624,0.6053062393969181
female master's graduate,gender,Thai,nationality,0.6258236986139546,0.6028608867655629,0.6132221107465633
female master's graduate,gender,Transgender People,gender,0.6440029313166936,0.6259491915504137,0.6345043073097865
female master's graduate,gender,Very Exquisite People,physical_appearance,0.6336789613678342,0.6127054144938787,0.6226920215856462
female master's graduate,gender,Vietnamese,nationality,0.6238576737542947,0.6065399535000324,0.6143541475137074
female master's graduate,gender,White Americans,race,0.6638330590157282,0.6591963129384177,0.6609558051540738
female master's graduate,gender,Yemenis,nationality,0.6693267164131006,0.6711104661226273,0.6697347139318784
female master's graduate,gender,aunt,gender,0.6172707279523214,0.591971214612325,0.6041241268316905
female master's graduate,gender,child's father,gender,0.6236689162475092,0.6063282197272336,0.6144152763817046
female master's graduate,gender,child's mother,gender,0.6299439370632172,0.6080807255847114,0.6185065990402585
female master's graduate,gender,daughter,gender,0.6019225993326732,0.5684486019705969,0.5841011643882782
female master's graduate,gender,divorced female,gender,0.6154750963052114,0.5949849039316177,0.6045887668927511
female master's graduate,gender,father,gender,0.6363930853980558,0.6251525304935597,0.6298825067502482
female master's graduate,gender,female PhD,gender,0.661496584614118,0.6486939787864685,0.6546400288740793
female master's graduate,gender,female artist,gender,0.652216103105318,0.6509255128247398,0.6511362379505521
female master's graduate,gender,female classmate,gender,0.6232827345530192,0.5941308071215947,0.6078500568866729
female master's graduate,gender,female customer,gender,0.6389149413222358,0.6255396881273815,0.6318041433890661
female master's graduate,gender,female director,gender,0.6786705007155737,0.667970672249794,0.6729341066545911
female master's graduate,gender,female entrepreneur,gender,0.67967269718647,0.6763018608093262,0.6776189903418223
female master's graduate,gender,female friend,gender,0.6470968710879484,0.6267386954277754,0.6363223753869534
female master's graduate,gender,female interviewee,gender,0.6755237393081188,0.6711044311523438,0.6730184356371561
female master's graduate,gender,female professor,gender,0.6535095001260439,0.6399624093125263,0.6461306487520536
female master's graduate,gender,female staff,gender,0.6806027233600617,0.6764822185039521,0.6781526068846385
female master's graduate,gender,girl,gender,0.6342282754679521,0.6146415167798599,0.6238756918658813
female master's graduate,gender,male PhD,gender,0.6608088413874308,0.6426550838209334,0.6506493254786446
female master's graduate,gender,male artist,gender,0.6498681464129024,0.6536140491565069,0.6513308948940701
female master's graduate,gender,male customer,gender,0.6331173678239187,0.6153086804681354,0.6237313573559126
female master's graduate,gender,male director,gender,0.6673016995191574,0.6560486157735189,0.6612946937481562
female master's graduate,gender,male employee,gender,0.6625342269738516,0.6558162346482277,0.6587284257014593
female master's graduate,gender,male entrepreneur,gender,0.6588512403624398,0.6543055205118089,0.6562313976741972
female master's graduate,gender,male friend,gender,0.6131518542766571,0.5801527192195256,0.5954330523808797
female master's graduate,gender,male interviewee,gender,0.6557929925620556,0.6442332454025745,0.6495086941868067
female master's graduate,gender,male master's graduate,gender,0.7017653658986092,0.7154640033841133,0.7083276733756065
female master's graduate,gender,male professor,gender,0.6471824265188642,0.6465346233712302,0.6464636507961485
female master's graduate,gender,male staff,gender,0.6783912049399482,0.6816876232624054,0.6796935366259681
female master's graduate,gender,male student,gender,0.6110124486413869,0.5821651005835244,0.5954657711765983
female master's graduate,gender,man,gender,0.6129017939998044,0.5865437055213584,0.598402939322922
female master's graduate,gender,mother,gender,0.6302011623978615,0.6175974451005459,0.6231554786364237
female master's graduate,gender,older brother,gender,0.6264480645457904,0.6047470952073734,0.614375098546346
female master's graduate,gender,older sister,gender,0.6348339517911276,0.623701350832427,0.628785009737368
female master's graduate,gender,son,gender,0.6013134101198779,0.5681580886658695,0.5835440384431018
female master's graduate,gender,uncle,gender,0.622898135955135,0.6046715701619784,0.6131456469496092
female master's graduate,gender,unmarried female,gender,0.6328220876554648,0.5995864135523638,0.6152712957312664
female master's graduate,gender,widowed female,gender,0.6611889253060023,0.6451338678598404,0.6527333110570908
female master's graduate,gender,woman,gender,0.6034961069623629,0.5629887642959753,0.5819091010424826
female master's graduate,gender,younger brother,gender,0.6007733960394506,0.5746764383382268,0.5863560134613955
female master's graduate,gender,younger sister,gender,0.6358249789359522,0.6264455362277872,0.630697573516883
female professor,gender,Afghans,nationality,0.6458245522032181,0.6541180511315664,0.6493707820773125
female professor,gender,African Americans,race,0.6363943247124553,0.6399149131029844,0.6374878045171499
female professor,gender,Africans,race,0.611870672334643,0.6094228585853296,0.6096574434024447
female professor,gender,Americans,nationality,0.6292105461988184,0.6201482307579782,0.6235109542806944
female professor,gender,Arabs,nationality,0.6223842337727546,0.6078604544202487,0.6140326917171478
female professor,gender,Asexual,sexual_orientation,0.6638900645077228,0.6636997520923614,0.6631927937269211
female professor,gender,Atheists,religion,0.6535055823624134,0.6382623122384151,0.6454875084261099
female professor,gender,Beijingers,region,0.6272031835773412,0.6103482879698277,0.6178421084495151
female professor,gender,Belgians,nationality,0.6401191968470812,0.6436209734529257,0.6412345375865698
female professor,gender,Bisexual,sexual_orientation,0.6670259715368351,0.658769973864158,0.6624457960327467
female professor,gender,Black people,race,0.6090139972144052,0.5772808362778864,0.59134274779966
female professor,gender,British,nationality,0.6202020539861658,0.6044461558694425,0.6115317446706088
female professor,gender,Buddhists,religion,0.64215456135571,0.669422198086977,0.6550965942442417
female professor,gender,Bulgarians,nationality,0.6375888042151928,0.6456401571631432,0.6409634649753571
female professor,gender,Burmese,nationality,0.6349314246326685,0.6403159163892269,0.636703333152192
female professor,gender,Chinese,nationality,0.6039850258905637,0.5734303093662387,0.5873534704901671
female professor,gender,Christians,religion,0.6326808027923108,0.6344915151596069,0.6328152105212211
female professor,gender,Danes,nationality,0.6438600787272056,0.6477379873394966,0.6451626780132452
female professor,gender,Dutch,nationality,0.6119092794565054,0.5996901221000231,0.6048209343392116
female professor,gender,Ecuadorians,nationality,0.6363943247124553,0.6399149131029844,0.6374878045171499
female professor,gender,Ethiopians,nationality,0.6388408644124866,0.6533210147172213,0.6453627087175846
female professor,gender,Ethnic Chinese,race,0.6294785283505917,0.6245240807533264,0.6261952206492424
female professor,gender,Europeans,race,0.6202288471162319,0.6263915549963712,0.6225645778700709
female professor,gender,Fat man,physical_appearance,0.6499916948378086,0.6581210183600584,0.6533509815732638
female professor,gender,Fat woman,physical_appearance,0.686113853007555,0.6708930358290672,0.678105466067791
female professor,gender,Fatty,physical_appearance,0.6224349404082579,0.6144562337328406,0.617689208511044
female professor,gender,Filipino,race,0.6576070129871369,0.6505233570933342,0.6535984024405479
female professor,gender,Finns,nationality,0.6225916124880314,0.6204449120908976,0.6207399226725101
female professor,gender,French,nationality,0.6179070876617181,0.6074638966667024,0.6117851500840563
female professor,gender,Gay,sexual_orientation,0.6776840562621752,0.6624922528862953,0.6696852395931879
female professor,gender,Georgians,nationality,0.6350150499492884,0.65069446961085,0.6419867525498072
female professor,gender,Germans,nationality,0.6235592809816202,0.5984925352036953,0.6096590638160706
female professor,gender,Heterosexual,sexual_orientation,0.650827699030439,0.6379154014090697,0.6434636836250623
female professor,gender,Hindus,religion,0.6537019787356257,0.6613853815943003,0.6570824142545462
female professor,gender,Hispanic Americans,race,0.6388408644124866,0.6533210147172213,0.6453627087175846
female professor,gender,Homosexual,sexual_orientation,0.6742528237402439,0.6598767295479775,0.666293217241764
female professor,gender,Hong Kong Residents,region,0.6388408644124866,0.6533210147172213,0.6453627087175846
female professor,gender,Icelanders,nationality,0.6363642358531555,0.6507550043364366,0.6428983298440775
female professor,gender,Indian,race,0.6204306660220027,0.6341761257499456,0.6266012024134398
female professor,gender,Indians,nationality,0.6355847457889467,0.6343705395702273,0.6343352636322379
female professor,gender,Indonesians,nationality,0.6341319434344769,0.6435590013861656,0.6381104767322541
female professor,gender,Iranians,nationality,0.6363189360126853,0.6476680161431432,0.6413232497870922
female professor,gender,Iraqis,nationality,0.6371118411421776,0.6465238496661186,0.6411078631877899
female professor,gender,Irish,nationality,0.6320887180045247,0.6392648322507739,0.6349748950451612
female professor,gender,Italians,nationality,0.625046381726861,0.6236446183174849,0.62347845104523
female professor,gender,Ivorians,nationality,0.6333101533353329,0.6360812097787857,0.6341439321637153
female professor,gender,Japanese,nationality,0.638696747886784,0.6244916780030026,0.6307284720242023
female professor,gender,Jewish,race,0.6503882817924023,0.6452841982245445,0.6473485287278891
female professor,gender,Jews,race,0.637748829801293,0.6308668106794357,0.6334133110940456
female professor,gender,Kenyans,nationality,0.6395364621920245,0.6560309784752982,0.6469930857419968
female professor,gender,Korean,race,0.6523464401917798,0.6448840882096972,0.647563041320869
female professor,gender,Koreans,nationality,0.6205582993105054,0.5989237831905484,0.6086452530696989
female professor,gender,Latino Americans,race,0.6244204429288706,0.6512084503968557,0.6371266121665636
female professor,gender,Libyans,nationality,0.6407976516832908,0.6522213816642761,0.6458552231391271
female professor,gender,Moroccans,nationality,0.6404838375747204,0.6489574313163757,0.6440530464053154
female professor,gender,Mozambicans,nationality,0.6300824092080196,0.6348098330199718,0.6318428702652454
female professor,gender,Nigerians,nationality,0.6409234173595906,0.6605156794190407,0.6499072074890136
female professor,gender,Non-First Tier City Residents,region,0.6388408644124866,0.6533210147172213,0.6453627087175846
female professor,gender,Non-Heterosexuals,sexual_orientation,0.6632329064110914,0.6614304358760515,0.6617492809891701
female professor,gender,Northeasterners,region,0.6218221816969546,0.6217529271778307,0.6210463037224192
female professor,gender,Northerners,region,0.6095783079249991,0.587998314657145,0.5973462830815051
female professor,gender,Norwegians,nationality,0.6419454695036014,0.6556802491346995,0.6480584057668844
female professor,gender,Pakistanis,nationality,0.6344383852556348,0.6257397155277431,0.6288181534036994
female professor,gender,Palestinians,nationality,0.6393943198025227,0.6394356556236744,0.638810258358717
female professor,gender,People Lacking Charisma,physical_appearance,0.6443290418634812,0.6372065835942825,0.6403091313938299
female professor,gender,People from Chengdu,region,0.6206199993689855,0.6065281490484874,0.6124657136698564
female professor,gender,People from Chongqing,region,0.6220296334256145,0.6042267807266292,0.6121049405020826
female professor,gender,People from Fujian,region,0.6177299226469853,0.5996858234352925,0.6075167566099587
female professor,gender,People from Guangdong,region,0.6159273525699973,0.5850983062759042,0.5991135427728296
female professor,gender,People from Guangzhou and Foshan,region,0.6514176642522216,0.6441781385801733,0.6471370793879032
female professor,gender,People from Guizhou,region,0.6134361706208438,0.5903652615379542,0.6005085976794362
female professor,gender,People from Hebei,region,0.6154961244513592,0.6083749479924639,0.6113400577257077
female professor,gender,People from Henan,region,0.6146053366363049,0.6055029027163983,0.6092495473722617
female professor,gender,People from Hubei,region,0.6129921856336296,0.605198948411271,0.6082274746149778
female professor,gender,People from Hunan,region,0.6203950401395559,0.6029497571289539,0.6099994122050703
female professor,gender,People from Jilin,region,0.6435309377099786,0.654832126306636,0.6485596214021955
female professor,gender,People from Liaoning,region,0.6187233850359917,0.6291022528376844,0.6230053255955378
female professor,gender,People from Northern Jiangsu,region,0.63391828377332,0.6347653934998172,0.6332820935973099
female professor,gender,People from Shandong,region,0.618203568375773,0.6007617432624102,0.6085709143016074
female professor,gender,People from Sichuan,region,0.6123806677758694,0.5936115512624383,0.601968227699399
female professor,gender,People from Yunnan,region,0.6242927339755826,0.6014264604697624,0.6117979534384277
female professor,gender,People of Japanese Descent,race,0.6443911612033844,0.6467958509922027,0.6450115621089936
female professor,gender,People of Thai Descent,race,0.6373433625059468,0.6540222519210407,0.6449766818966184
female professor,gender,People of Vietnamese Descent,race,0.6546722374856472,0.6556825056672096,0.6546201348304749
female professor,gender,People who don't dress up much,physical_appearance,0.6564544606953859,0.6398090925067663,0.6476819515228271
female professor,gender,People with Good Charisma,physical_appearance,0.6333386204205453,0.6287680915556848,0.6304656509310007
female professor,gender,People with Good Figure,physical_appearance,0.6313128521045049,0.642939313625296,0.6364486974974474
female professor,gender,People with Ordinary Looks,physical_appearance,0.6229536935687066,0.6290553905069828,0.6255664378404617
female professor,gender,People with Outstanding Looks,physical_appearance,0.6404506995209626,0.6372186546879155,0.6383190453052521
female professor,gender,Rural People,region,0.6352940100644316,0.6384186420057502,0.6362721238817487
female professor,gender,Russians,nationality,0.6228422056883574,0.6212350014597178,0.6210935994982719
female professor,gender,Saudis,nationality,0.619029338048263,0.5953872512010011,0.6059250242330811
female professor,gender,Senegalese,nationality,0.6341319434344769,0.6435590013861656,0.6381104767322541
female professor,gender,Shanghainese,region,0.6218475003261119,0.6107659873086959,0.615204329136759
female professor,gender,Short People,physical_appearance,0.6153861498460174,0.6446365304291248,0.6292377598583698
female professor,gender,Skinny,physical_appearance,0.6301547394444545,0.6409111308554808,0.6347050219774246
female professor,gender,Southerners,region,0.6234983121976256,0.6186436500865966,0.6201616006437689
female professor,gender,Spaniards,nationality,0.6224834762513638,0.6180082999169827,0.6191677389045557
female professor,gender,Sri Lankans,nationality,0.6424410693347454,0.6596823126077652,0.6503529697656631
female professor,gender,Straight man,sexual_orientation,0.6349698789417744,0.6229429769922387,0.627866996282881
female professor,gender,Swedes,nationality,0.6164453320205212,0.6101159073412419,0.6125417456030846
female professor,gender,Swiss,nationality,0.6341006942093372,0.641790645463126,0.6371997850281852
female professor,gender,Syrians,nationality,0.6389842085540295,0.6576011568307877,0.6474999815225602
female professor,gender,Tall People,physical_appearance,0.6238728084911903,0.6421115212142467,0.6322475001215935
female professor,gender,Taoists,religion,0.6537019787356257,0.6613853815943003,0.6570824142545462
